main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=150000, eps_start=1.0, frames=1500000, games=500, log_interval=10000, lr=0.1, model=None, save_interval=10000, seed=7)

Environments loaded

Training status loaded

U 10000 | F 10000 | G 666 | D 1 | EPS 0.933 | L 349.313 | R 51.000 | Avg L 0.035 | Avg R 0.510
U 20000 | F 20000 | G 1333 | D 2 | EPS 0.867 | L 642.360 | R 45.000 | Avg L 0.032 | Avg R 0.450
U 30000 | F 30000 | G 2000 | D 3 | EPS 0.800 | L 980.347 | R 44.000 | Avg L 0.033 | Avg R 0.440
U 40000 | F 40000 | G 2666 | D 4 | EPS 0.733 | L 1396.475 | R 45.000 | Avg L 0.035 | Avg R 0.450
U 50000 | F 50000 | G 3333 | D 5 | EPS 0.667 | L 1738.931 | R 56.000 | Avg L 0.035 | Avg R 0.560
U 60000 | F 60000 | G 4000 | D 6 | EPS 0.600 | L 2015.959 | R 51.000 | Avg L 0.034 | Avg R 0.510
U 70000 | F 70000 | G 4666 | D 7 | EPS 0.533 | L 2391.064 | R 52.000 | Avg L 0.034 | Avg R 0.520
U 80000 | F 80000 | G 5333 | D 9 | EPS 0.467 | L 3232.703 | R 47.000 | Avg L 0.040 | Avg R 0.470
U 90000 | F 90000 | G 6000 | D 10 | EPS 0.400 | L 3948.671 | R 42.000 | Avg L 0.044 | Avg R 0.420
U 100000 | F 100000 | G 6666 | D 11 | EPS 0.333 | L 3955.212 | R 48.000 | Avg L 0.040 | Avg R 0.480
U 110000 | F 110000 | G 7333 | D 12 | EPS 0.267 | L 3172.240 | R 60.000 | Avg L 0.029 | Avg R 0.600
U 120000 | F 120000 | G 8000 | D 13 | EPS 0.200 | L 3500.167 | R 46.000 | Avg L 0.029 | Avg R 0.460
U 130000 | F 130000 | G 8666 | D 14 | EPS 0.133 | L -2537.515 | R 40.000 | Avg L -0.020 | Avg R 0.400
U 140000 | F 140000 | G 9333 | D 16 | EPS 0.067 | L 12989.781 | R 40.000 | Avg L 0.093 | Avg R 0.400
U 150000 | F 150000 | G 10000 | D 17 | EPS 0.010 | L 9057.519 | R 56.000 | Avg L 0.060 | Avg R 0.560
U 160000 | F 160000 | G 10666 | D 18 | EPS 0.010 | L 36249.443 | R 48.000 | Avg L 0.227 | Avg R 0.480
U 170000 | F 170000 | G 11333 | D 19 | EPS 0.010 | L 66939.111 | R 38.000 | Avg L 0.394 | Avg R 0.380
U 180000 | F 180000 | G 12000 | D 20 | EPS 0.010 | L 23423.938 | R 41.000 | Avg L 0.130 | Avg R 0.410
U 190000 | F 190000 | G 12666 | D 21 | EPS 0.010 | L 66406.121 | R 52.000 | Avg L 0.350 | Avg R 0.520
U 200000 | F 200000 | G 13333 | D 23 | EPS 0.010 | L 56992.059 | R 43.000 | Avg L 0.285 | Avg R 0.430
U 210000 | F 210000 | G 14000 | D 24 | EPS 0.010 | L 65720.878 | R 48.000 | Avg L 0.313 | Avg R 0.480
U 220000 | F 220000 | G 14666 | D 25 | EPS 0.010 | L 87889.989 | R 51.000 | Avg L 0.399 | Avg R 0.510
U 230000 | F 230000 | G 15333 | D 26 | EPS 0.010 | L 71174.163 | R 47.000 | Avg L 0.309 | Avg R 0.470
U 240000 | F 240000 | G 16000 | D 27 | EPS 0.010 | L 76004.246 | R 61.000 | Avg L 0.317 | Avg R 0.610
U 250000 | F 250000 | G 16666 | D 29 | EPS 0.010 | L 212088.963 | R 66.000 | Avg L 0.848 | Avg R 0.660
U 260000 | F 260000 | G 17333 | D 30 | EPS 0.010 | L 42397.847 | R 62.000 | Avg L 0.163 | Avg R 0.620
