update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
10000,10000,3333,1,0.73336,420.8959234562978,421,0.4208959234562978,0.421,420.895923456,421,0.420895923456,0.421
