1816,1816,605,1,0.001,0.1,-184.82728635658302,369,-0.0877755935503972,0.79,-184.827286357,369,-0.0877755935504,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1817,1817,605,1,0.001,0.1,-184.82728635658302,369,-0.0877755935503972,0.79,-184.827286357,369,-0.0877755935504,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1818,1818,605,1,0.001,0.1,-184.82728635658302,369,-0.0877755935503972,0.79,-184.827286357,369,-0.0877755935504,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1818,1818,606,1,0.001,0.1,-184.71887194277116,370,-0.0876586217526316,0.79,-184.718871943,370,-0.0876586217526,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1819,1819,606,1,0.001,0.1,-184.71887194277116,370,-0.0876586217526316,0.79,-184.718871943,370,-0.0876586217526,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1820,1820,606,1,0.001,0.1,-184.71887194277116,370,-0.0876586217526316,0.79,-184.718871943,370,-0.0876586217526,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1821,1821,606,1,0.001,0.1,-184.71887194277116,370,-0.0876586217526316,0.79,-184.718871943,370,-0.0876586217526,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1821,1821,607,1,0.001,0.1,-184.61370625245556,371,-0.08761432242646044,0.79,-184.613706252,371,-0.0876143224265,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1822,1822,607,1,0.001,0.1,-184.61370625245556,371,-0.08761432242646044,0.79,-184.613706252,371,-0.0876143224265,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1823,1823,607,1,0.001,0.1,-184.61370625245556,371,-0.08761432242646044,0.79,-184.613706252,371,-0.0876143224265,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1824,1824,607,1,0.001,0.1,-184.61370625245556,371,-0.08761432242646044,0.79,-184.613706252,371,-0.0876143224265,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1824,1824,608,1,0.001,0.1,-184.51222368507504,372,-0.07758143926900689,0.8,-184.512223685,372,-0.077581439269,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1825,1825,608,1,0.001,0.1,-184.51222368507504,372,-0.07758143926900689,0.8,-184.512223685,372,-0.077581439269,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1826,1826,608,1,0.001,0.1,-184.51222368507504,372,-0.07758143926900689,0.8,-184.512223685,372,-0.077581439269,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1827,1827,608,1,0.001,0.1,-184.51222368507504,372,-0.07758143926900689,0.8,-184.512223685,372,-0.077581439269,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1827,1827,609,1,0.001,0.1,-184.40684547990463,373,-0.07747919410937787,0.8,-184.40684548,373,-0.0774791941094,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1828,1828,609,1,0.001,0.1,-184.40684547990463,373,-0.07747919410937787,0.8,-184.40684548,373,-0.0774791941094,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1829,1829,609,1,0.001,0.1,-184.40684547990463,373,-0.07747919410937787,0.8,-184.40684548,373,-0.0774791941094,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1830,1830,609,1,0.001,0.1,-184.40684547990463,373,-0.07747919410937787,0.8,-184.40684548,373,-0.0774791941094,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1830,1830,610,1,0.001,0.1,-184.30585499376446,374,-0.07744888467444432,0.8,-184.305854994,374,-0.0774488846744,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1831,1831,610,1,0.001,0.1,-184.30585499376446,374,-0.07744888467444432,0.8,-184.305854994,374,-0.0774488846744,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1832,1832,610,1,0.001,0.1,-184.30585499376446,374,-0.07744888467444432,0.8,-184.305854994,374,-0.0774488846744,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1833,1833,610,1,0.001,0.1,-184.30585499376446,374,-0.07744888467444432,0.8,-184.305854994,374,-0.0774488846744,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1833,1833,611,1,0.001,0.1,-185.20232405116315,374,-0.07740610213349329,0.8,-185.202324051,374,-0.0774061021335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1834,1834,611,1,0.001,0.1,-185.20232405116315,374,-0.07740610213349329,0.8,-185.202324051,374,-0.0774061021335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1835,1835,611,1,0.001,0.1,-185.20232405116315,374,-0.07740610213349329,0.8,-185.202324051,374,-0.0774061021335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1836,1836,611,1,0.001,0.1,-185.20232405116315,374,-0.07740610213349329,0.8,-185.202324051,374,-0.0774061021335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1836,1836,612,1,0.001,0.1,-185.10361111148381,375,-0.0773988854335435,0.8,-185.103611111,375,-0.0773988854335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1837,1837,612,1,0.001,0.1,-185.10361111148381,375,-0.0773988854335435,0.8,-185.103611111,375,-0.0773988854335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1838,1838,612,1,0.001,0.1,-185.10361111148381,375,-0.0773988854335435,0.8,-185.103611111,375,-0.0773988854335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1839,1839,612,1,0.001,0.1,-185.10361111148381,375,-0.0773988854335435,0.8,-185.103611111,375,-0.0773988854335,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1839,1839,613,1,0.001,0.1,-186.00008162730558,375,-0.0873453139200365,0.79,-186.000081627,375,-0.08734531392,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1840,1840,613,1,0.001,0.1,-186.00008162730558,375,-0.0873453139200365,0.79,-186.000081627,375,-0.08734531392,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1841,1841,613,1,0.001,0.1,-186.00008162730558,375,-0.0873453139200365,0.79,-186.000081627,375,-0.08734531392,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1842,1842,613,1,0.001,0.1,-186.00008162730558,375,-0.0873453139200365,0.79,-186.000081627,375,-0.08734531392,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1842,1842,614,1,0.001,0.1,-186.89368603692495,375,-0.09727350500855543,0.78,-186.893686037,375,-0.0972735050086,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1843,1843,614,1,0.001,0.1,-186.89368603692495,375,-0.09727350500855543,0.78,-186.893686037,375,-0.0972735050086,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1844,1844,614,1,0.001,0.1,-186.89368603692495,375,-0.09727350500855543,0.78,-186.893686037,375,-0.0972735050086,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1845,1845,614,1,0.001,0.1,-186.89368603692495,375,-0.09727350500855543,0.78,-186.893686037,375,-0.0972735050086,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1845,1845,615,1,0.001,0.1,-186.79031850186075,376,-0.09723049834819557,0.78,-186.790318502,376,-0.0972304983482,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1846,1846,615,1,0.001,0.1,-186.79031850186075,376,-0.09723049834819557,0.78,-186.790318502,376,-0.0972304983482,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1847,1847,615,1,0.001,0.1,-186.79031850186075,376,-0.09723049834819557,0.78,-186.790318502,376,-0.0972304983482,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1848,1848,615,1,0.001,0.1,-186.79031850186075,376,-0.09723049834819557,0.78,-186.790318502,376,-0.0972304983482,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1848,1848,616,1,0.001,0.1,-187.68723720940494,376,-0.09718110895589613,0.78,-187.687237209,376,-0.0971811089559,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1849,1849,616,1,0.001,0.1,-187.68723720940494,376,-0.09718110895589613,0.78,-187.687237209,376,-0.0971811089559,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1850,1850,616,1,0.001,0.1,-187.68723720940494,376,-0.09718110895589613,0.78,-187.687237209,376,-0.0971811089559,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1851,1851,616,1,0.001,0.1,-187.68723720940494,376,-0.09718110895589613,0.78,-187.687237209,376,-0.0971811089559,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1851,1851,617,1,0.001,0.1,-187.58541858638645,377,-0.09713416666221468,0.78,-187.585418586,377,-0.0971341666622,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1852,1852,617,1,0.001,0.1,-187.58541858638645,377,-0.09713416666221468,0.78,-187.585418586,377,-0.0971341666622,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1853,1853,617,1,0.001,0.1,-187.58541858638645,377,-0.09713416666221468,0.78,-187.585418586,377,-0.0971341666622,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1854,1854,617,1,0.001,0.1,-187.58541858638645,377,-0.09713416666221468,0.78,-187.585418586,377,-0.0971341666622,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1854,1854,618,1,0.001,0.1,-187.48219312490954,378,-0.0970861104377876,0.78,-187.482193125,378,-0.0970861104378,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1855,1855,618,1,0.001,0.1,-187.48219312490954,378,-0.0970861104377876,0.78,-187.482193125,378,-0.0970861104378,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1856,1856,618,1,0.001,0.1,-187.48219312490954,378,-0.0970861104377876,0.78,-187.482193125,378,-0.0970861104378,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1857,1857,618,1,0.001,0.1,-187.48219312490954,378,-0.0970861104377876,0.78,-187.482193125,378,-0.0970861104378,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1857,1857,619,1,0.001,0.1,-187.3788603788961,379,-0.08706394786852678,0.79,-187.378860379,379,-0.0870639478685,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1858,1858,619,1,0.001,0.1,-187.3788603788961,379,-0.08706394786852678,0.79,-187.378860379,379,-0.0870639478685,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1859,1859,619,1,0.001,0.1,-187.3788603788961,379,-0.08706394786852678,0.79,-187.378860379,379,-0.0870639478685,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1860,1860,619,1,0.001,0.1,-187.3788603788961,379,-0.08706394786852678,0.79,-187.378860379,379,-0.0870639478685,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1860,1860,620,1,0.001,0.1,-187.27289007778796,380,-0.0870244666917327,0.79,-187.272890078,380,-0.0870244666917,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1861,1861,620,1,0.001,0.1,-187.27289007778796,380,-0.0870244666917327,0.79,-187.272890078,380,-0.0870244666917,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1862,1862,620,1,0.001,0.1,-187.27289007778796,380,-0.0870244666917327,0.79,-187.272890078,380,-0.0870244666917,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1863,1863,620,1,0.001,0.1,-187.27289007778796,380,-0.0870244666917327,0.79,-187.272890078,380,-0.0870244666917,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1863,1863,621,1,0.001,0.1,-187.1626386021232,381,-0.07697114786922148,0.8,-187.162638602,381,-0.0769711478692,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1864,1864,621,1,0.001,0.1,-187.1626386021232,381,-0.07697114786922148,0.8,-187.162638602,381,-0.0769711478692,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1865,1865,621,1,0.001,0.1,-187.1626386021232,381,-0.07697114786922148,0.8,-187.162638602,381,-0.0769711478692,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1866,1866,621,1,0.001,0.1,-187.1626386021232,381,-0.07697114786922148,0.8,-187.162638602,381,-0.0769711478692,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1866,1866,622,1,0.001,0.1,-187.04851294342626,382,-0.06688701532858482,0.81,-187.048512943,382,-0.0668870153286,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1867,1867,622,1,0.001,0.1,-187.04851294342626,382,-0.06688701532858482,0.81,-187.048512943,382,-0.0668870153286,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1868,1868,622,1,0.001,0.1,-187.04851294342626,382,-0.06688701532858482,0.81,-187.048512943,382,-0.0668870153286,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1869,1869,622,1,0.001,0.1,-187.04851294342626,382,-0.06688701532858482,0.81,-187.048512943,382,-0.0668870153286,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1869,1869,623,1,0.001,0.1,-187.9324094663983,382,-0.06684569823947535,0.81,-187.932409466,382,-0.0668456982395,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1870,1870,623,1,0.001,0.1,-187.9324094663983,382,-0.06684569823947535,0.81,-187.932409466,382,-0.0668456982395,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1871,1871,623,1,0.001,0.1,-187.9324094663983,382,-0.06684569823947535,0.81,-187.932409466,382,-0.0668456982395,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1872,1872,623,1,0.001,0.1,-187.9324094663983,382,-0.06684569823947535,0.81,-187.932409466,382,-0.0668456982395,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1872,1872,624,1,0.001,0.1,-187.81586499129247,383,-0.066813246175662,0.81,-187.815864991,383,-0.0668132461757,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1873,1873,624,1,0.001,0.1,-187.81586499129247,383,-0.066813246175662,0.81,-187.815864991,383,-0.0668132461757,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1874,1874,624,1,0.001,0.1,-187.81586499129247,383,-0.066813246175662,0.81,-187.815864991,383,-0.0668132461757,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1875,1875,624,1,0.001,0.1,-187.81586499129247,383,-0.066813246175662,0.81,-187.815864991,383,-0.0668132461757,0.81
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1875,1875,625,1,0.001,0.1,-188.6975655661585,383,-0.07678934968073269,0.8,-188.697565566,383,-0.0767893496807,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1876,1876,625,1,0.001,0.1,-188.6975655661585,383,-0.07678934968073269,0.8,-188.697565566,383,-0.0767893496807,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1877,1877,625,1,0.001,0.1,-188.6975655661585,383,-0.07678934968073269,0.8,-188.697565566,383,-0.0767893496807,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1878,1878,625,1,0.001,0.1,-188.6975655661585,383,-0.07678934968073269,0.8,-188.697565566,383,-0.0767893496807,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1878,1878,626,1,0.001,0.1,-188.5766884990315,384,-0.07676574563091305,0.8,-188.576688499,384,-0.0767657456309,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1879,1879,626,1,0.001,0.1,-188.5766884990315,384,-0.07676574563091305,0.8,-188.576688499,384,-0.0767657456309,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1880,1880,626,1,0.001,0.1,-188.5766884990315,384,-0.07676574563091305,0.8,-188.576688499,384,-0.0767657456309,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1881,1881,626,1,0.001,0.1,-188.5766884990315,384,-0.07676574563091305,0.8,-188.576688499,384,-0.0767657456309,0.8
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1881,1881,627,1,0.001,0.1,-189.45123507302134,384,-0.08673146417683492,0.79,-189.451235073,384,-0.0867314641768,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1882,1882,627,1,0.001,0.1,-189.45123507302134,384,-0.08673146417683492,0.79,-189.451235073,384,-0.0867314641768,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1883,1883,627,1,0.001,0.1,-189.45123507302134,384,-0.08673146417683492,0.79,-189.451235073,384,-0.0867314641768,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1884,1884,627,1,0.001,0.1,-189.45123507302134,384,-0.08673146417683492,0.79,-189.451235073,384,-0.0867314641768,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1884,1884,628,1,0.001,0.1,-189.32625853182734,385,-0.0867181688523624,0.79,-189.326258532,385,-0.0867181688524,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1885,1885,628,1,0.001,0.1,-189.32625853182734,385,-0.0867181688523624,0.79,-189.326258532,385,-0.0867181688524,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1886,1886,628,1,0.001,0.1,-189.32625853182734,385,-0.0867181688523624,0.79,-189.326258532,385,-0.0867181688524,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1887,1887,628,1,0.001,0.1,-189.32625853182734,385,-0.0867181688523624,0.79,-189.326258532,385,-0.0867181688524,0.79
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1887,1887,629,1,0.001,0.1,-190.1948161212572,385,-0.09664098613122335,0.78,-190.194816121,385,-0.0966409861312,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1888,1888,629,1,0.001,0.1,-190.1948161212572,385,-0.09664098613122335,0.78,-190.194816121,385,-0.0966409861312,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1889,1889,629,1,0.001,0.1,-190.1948161212572,385,-0.09664098613122335,0.78,-190.194816121,385,-0.0966409861312,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1890,1890,629,1,0.001,0.1,-190.1948161212572,385,-0.09664098613122335,0.78,-190.194816121,385,-0.0966409861312,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1890,1890,630,1,0.001,0.1,-190.06275331425272,386,-0.09657477379787428,0.78,-190.062753314,386,-0.0965747737979,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1891,1891,630,1,0.001,0.1,-190.06275331425272,386,-0.09657477379787428,0.78,-190.062753314,386,-0.0965747737979,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1892,1892,630,1,0.001,0.1,-190.06275331425272,386,-0.09657477379787428,0.78,-190.062753314,386,-0.0965747737979,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1893,1893,630,1,0.001,0.1,-190.06275331425272,386,-0.09657477379787428,0.78,-190.062753314,386,-0.0965747737979,0.78
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1893,1893,631,1,0.001,0.1,-190.84690308717774,386,-0.10567302646676348,0.77,-190.846903087,386,-0.105673026467,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1894,1894,631,1,0.001,0.1,-190.84690308717774,386,-0.10567302646676348,0.77,-190.846903087,386,-0.105673026467,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1895,1895,631,1,0.001,0.1,-190.84690308717774,386,-0.10567302646676348,0.77,-190.846903087,386,-0.105673026467,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1896,1896,631,1,0.001,0.1,-190.84690308717774,386,-0.10567302646676348,0.77,-190.846903087,386,-0.105673026467,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1896,1896,632,1,0.001,0.1,-190.71219575883035,387,-0.10557203532791584,0.77,-190.712195759,387,-0.105572035328,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1897,1897,632,1,0.001,0.1,-190.71219575883035,387,-0.10557203532791584,0.77,-190.712195759,387,-0.105572035328,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1898,1898,632,1,0.001,0.1,-190.71219575883035,387,-0.10557203532791584,0.77,-190.712195759,387,-0.105572035328,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
1899,1899,632,1,0.001,0.1,-190.71219575883035,387,-0.10557203532791584,0.77,-190.712195759,387,-0.105572035328,0.77
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
