main.py --seed 7 --lr 0.001

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=75000, eps_start=1.0, frames=300000, games=500, gamma=0.99, log_interval=20000, lr=0.001, model=None, save_interval=10000, seed=7)

Environments loaded

Training status loaded

U 20000 | F 20000 | G 6666 | D 2 | EPS 0.733 | L 426.375 | R 428.000 | Avg L 0.426 | Avg R 0.428
U 40000 | F 40000 | G 13333 | D 4 | EPS 0.467 | L 365.881 | R 364.000 | Avg L 0.366 | Avg R 0.364
U 60000 | F 60000 | G 20000 | D 7 | EPS 0.200 | L 371.621 | R 378.000 | Avg L 0.372 | Avg R 0.378
U 80000 | F 80000 | G 26666 | D 9 | EPS 0.001 | L 355.294 | R 365.000 | Avg L 0.355 | Avg R 0.365
U 100000 | F 100000 | G 33333 | D 12 | EPS 0.001 | L 336.653 | R 349.000 | Avg L 0.337 | Avg R 0.349
U 120000 | F 120000 | G 40000 | D 15 | EPS 0.001 | L 335.925 | R 353.000 | Avg L 0.336 | Avg R 0.353
U 140000 | F 140000 | G 46666 | D 17 | EPS 0.001 | L 359.128 | R 381.000 | Avg L 0.359 | Avg R 0.381
U 160000 | F 160000 | G 53333 | D 20 | EPS 0.001 | L 320.463 | R 344.000 | Avg L 0.320 | Avg R 0.344
U 180000 | F 180000 | G 60000 | D 22 | EPS 0.001 | L 340.915 | R 370.000 | Avg L 0.341 | Avg R 0.370
U 200000 | F 200000 | G 66666 | D 25 | EPS 0.001 | L 391.648 | R 426.000 | Avg L 0.392 | Avg R 0.426
U 220000 | F 220000 | G 73333 | D 27 | EPS 0.001 | L 355.605 | R 392.000 | Avg L 0.356 | Avg R 0.392
U 240000 | F 240000 | G 80000 | D 30 | EPS 0.001 | L 344.605 | R 386.000 | Avg L 0.345 | Avg R 0.386
U 260000 | F 260000 | G 86666 | D 32 | EPS 0.001 | L 309.157 | R 354.000 | Avg L 0.309 | Avg R 0.354
U 280000 | F 280000 | G 93333 | D 34 | EPS 0.001 | L 319.184 | R 366.000 | Avg L 0.319 | Avg R 0.366
U 300000 | F 300000 | G 100000 | D 37 | EPS 0.001 | L 361.143 | R 415.000 | Avg L 0.361 | Avg R 0.415
