main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', frames=30000, games=500, log_interval=1, lr=0.1, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 15 | F 15 | G 1 | D 0 | EPS 0.991 | L 1.000 | R 1.000 | Avg L 0.067 | Avg R 1.000
U 16 | F 16 | G 1 | D 0 | EPS 0.990 | L 1.000 | R 1.000 | Avg L 0.062 | Avg R 1.000
U 17 | F 17 | G 1 | D 0 | EPS 0.989 | L 1.000 | R 1.000 | Avg L 0.059 | Avg R 1.000
U 18 | F 18 | G 1 | D 0 | EPS 0.989 | L 1.000 | R 1.000 | Avg L 0.056 | Avg R 1.000
U 19 | F 19 | G 1 | D 0 | EPS 0.988 | L 1.000 | R 1.000 | Avg L 0.053 | Avg R 1.000
U 20 | F 20 | G 1 | D 0 | EPS 0.987 | L 1.000 | R 1.000 | Avg L 0.050 | Avg R 1.000
U 21 | F 21 | G 1 | D 0 | EPS 0.987 | L 1.000 | R 1.000 | Avg L 0.048 | Avg R 1.000
U 22 | F 22 | G 1 | D 0 | EPS 0.986 | L 1.000 | R 1.000 | Avg L 0.045 | Avg R 1.000
U 23 | F 23 | G 1 | D 0 | EPS 0.985 | L 1.000 | R 1.000 | Avg L 0.043 | Avg R 1.000
U 24 | F 24 | G 1 | D 0 | EPS 0.985 | L 1.000 | R 1.000 | Avg L 0.042 | Avg R 1.000
U 25 | F 25 | G 1 | D 0 | EPS 0.984 | L 1.000 | R 1.000 | Avg L 0.040 | Avg R 1.000
U 26 | F 26 | G 1 | D 0 | EPS 0.983 | L 1.000 | R 1.000 | Avg L 0.038 | Avg R 1.000
U 27 | F 27 | G 1 | D 0 | EPS 0.983 | L 1.000 | R 1.000 | Avg L 0.037 | Avg R 1.000
U 28 | F 28 | G 1 | D 0 | EPS 0.982 | L 1.000 | R 1.000 | Avg L 0.036 | Avg R 1.000
U 29 | F 29 | G 1 | D 0 | EPS 0.981 | L 1.000 | R 1.000 | Avg L 0.034 | Avg R 1.000
U 30 | F 30 | G 2 | D 0 | EPS 0.981 | L 1.000 | R 1.000 | Avg L 0.033 | Avg R 0.500
U 31 | F 31 | G 2 | D 0 | EPS 0.980 | L 1.000 | R 1.000 | Avg L 0.032 | Avg R 0.500
U 32 | F 32 | G 2 | D 0 | EPS 0.979 | L 1.000 | R 1.000 | Avg L 0.031 | Avg R 0.500
U 33 | F 33 | G 2 | D 0 | EPS 0.979 | L 1.000 | R 1.000 | Avg L 0.030 | Avg R 0.500
U 34 | F 34 | G 2 | D 0 | EPS 0.978 | L 1.000 | R 1.000 | Avg L 0.029 | Avg R 0.500
U 35 | F 35 | G 2 | D 0 | EPS 0.977 | L 1.000 | R 1.000 | Avg L 0.029 | Avg R 0.500
U 36 | F 36 | G 2 | D 0 | EPS 0.977 | L 1.000 | R 1.000 | Avg L 0.028 | Avg R 0.500
U 37 | F 37 | G 2 | D 0 | EPS 0.976 | L 1.000 | R 1.000 | Avg L 0.027 | Avg R 0.500
U 38 | F 38 | G 2 | D 0 | EPS 0.975 | L 1.000 | R 1.000 | Avg L 0.026 | Avg R 0.500
U 39 | F 39 | G 2 | D 0 | EPS 0.975 | L 1.000 | R 1.000 | Avg L 0.026 | Avg R 0.500
U 40 | F 40 | G 2 | D 0 | EPS 0.974 | L 1.000 | R 1.000 | Avg L 0.025 | Avg R 0.500
U 41 | F 41 | G 2 | D 0 | EPS 0.973 | L 1.000 | R 1.000 | Avg L 0.024 | Avg R 0.500
U 42 | F 42 | G 2 | D 0 | EPS 0.973 | L 1.000 | R 1.000 | Avg L 0.024 | Avg R 0.500
U 43 | F 43 | G 2 | D 0 | EPS 0.972 | L 1.000 | R 1.000 | Avg L 0.023 | Avg R 0.500
U 44 | F 44 | G 2 | D 0 | EPS 0.971 | L 1.000 | R 1.000 | Avg L 0.023 | Avg R 0.500
U 45 | F 45 | G 3 | D 0 | EPS 0.971 | L 2.000 | R 2.000 | Avg L 0.044 | Avg R 0.667
U 46 | F 46 | G 3 | D 0 | EPS 0.970 | L 2.000 | R 2.000 | Avg L 0.043 | Avg R 0.667
U 47 | F 47 | G 3 | D 0 | EPS 0.969 | L 2.000 | R 2.000 | Avg L 0.043 | Avg R 0.667
U 48 | F 48 | G 3 | D 0 | EPS 0.969 | L 2.000 | R 2.000 | Avg L 0.042 | Avg R 0.667
U 49 | F 49 | G 3 | D 0 | EPS 0.968 | L 2.000 | R 2.000 | Avg L 0.041 | Avg R 0.667
U 50 | F 50 | G 3 | D 0 | EPS 0.967 | L 2.000 | R 2.000 | Avg L 0.040 | Avg R 0.667
U 51 | F 51 | G 3 | D 0 | EPS 0.967 | L 2.000 | R 2.000 | Avg L 0.039 | Avg R 0.667
U 52 | F 52 | G 3 | D 0 | EPS 0.966 | L 2.000 | R 2.000 | Avg L 0.038 | Avg R 0.667
U 53 | F 53 | G 3 | D 0 | EPS 0.965 | L 2.000 | R 2.000 | Avg L 0.038 | Avg R 0.667
U 54 | F 54 | G 3 | D 0 | EPS 0.965 | L 2.000 | R 2.000 | Avg L 0.037 | Avg R 0.667
U 55 | F 55 | G 3 | D 0 | EPS 0.964 | L 2.100 | R 2.000 | Avg L 0.038 | Avg R 0.667
