main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=1200, eps_start=1.0, frames=6000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.998 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 756 | F 756 | G 251 | D 0 | EPS 0.371 | L -8.264 | R 121.000 | Avg L -0.033 | Avg R 0.482
U 756 | F 756 | G 252 | D 0 | EPS 0.370 | L -7.779 | R 122.000 | Avg L -0.031 | Avg R 0.484
U 757 | F 757 | G 252 | D 0 | EPS 0.370 | L -7.779 | R 122.000 | Avg L -0.031 | Avg R 0.484
U 758 | F 758 | G 252 | D 0 | EPS 0.369 | L -7.779 | R 122.000 | Avg L -0.031 | Avg R 0.484
U 759 | F 759 | G 252 | D 0 | EPS 0.368 | L -7.779 | R 122.000 | Avg L -0.031 | Avg R 0.484
U 759 | F 759 | G 253 | D 0 | EPS 0.368 | L -8.294 | R 122.000 | Avg L -0.033 | Avg R 0.482
U 760 | F 760 | G 253 | D 0 | EPS 0.368 | L -8.294 | R 122.000 | Avg L -0.033 | Avg R 0.482
U 761 | F 761 | G 253 | D 0 | EPS 0.367 | L -8.294 | R 122.000 | Avg L -0.033 | Avg R 0.482
U 762 | F 762 | G 253 | D 0 | EPS 0.366 | L -8.294 | R 122.000 | Avg L -0.033 | Avg R 0.482
U 762 | F 762 | G 254 | D 0 | EPS 0.365 | L -7.809 | R 123.000 | Avg L -0.031 | Avg R 0.484
U 763 | F 763 | G 254 | D 0 | EPS 0.365 | L -7.809 | R 123.000 | Avg L -0.031 | Avg R 0.484
U 764 | F 764 | G 254 | D 0 | EPS 0.364 | L -7.809 | R 123.000 | Avg L -0.031 | Avg R 0.484
U 765 | F 765 | G 254 | D 0 | EPS 0.363 | L -7.809 | R 123.000 | Avg L -0.031 | Avg R 0.484
U 765 | F 765 | G 255 | D 0 | EPS 0.363 | L -8.324 | R 123.000 | Avg L -0.033 | Avg R 0.482
U 766 | F 766 | G 255 | D 0 | EPS 0.363 | L -8.324 | R 123.000 | Avg L -0.033 | Avg R 0.482
U 767 | F 767 | G 255 | D 0 | EPS 0.362 | L -8.324 | R 123.000 | Avg L -0.033 | Avg R 0.482
U 768 | F 768 | G 255 | D 0 | EPS 0.361 | L -8.324 | R 123.000 | Avg L -0.033 | Avg R 0.482
U 768 | F 768 | G 256 | D 0 | EPS 0.360 | L -7.839 | R 124.000 | Avg L -0.031 | Avg R 0.484
U 769 | F 769 | G 256 | D 0 | EPS 0.360 | L -7.839 | R 124.000 | Avg L -0.031 | Avg R 0.484
U 770 | F 770 | G 256 | D 0 | EPS 0.359 | L -7.839 | R 124.000 | Avg L -0.031 | Avg R 0.484
U 771 | F 771 | G 256 | D 0 | EPS 0.358 | L -7.839 | R 124.000 | Avg L -0.031 | Avg R 0.484
U 771 | F 771 | G 257 | D 0 | EPS 0.358 | L -8.354 | R 124.000 | Avg L -0.033 | Avg R 0.482
U 772 | F 772 | G 257 | D 0 | EPS 0.358 | L -8.354 | R 124.000 | Avg L -0.033 | Avg R 0.482
U 773 | F 773 | G 257 | D 0 | EPS 0.357 | L -8.354 | R 124.000 | Avg L -0.033 | Avg R 0.482
U 774 | F 774 | G 257 | D 0 | EPS 0.356 | L -8.354 | R 124.000 | Avg L -0.033 | Avg R 0.482
U 774 | F 774 | G 258 | D 0 | EPS 0.355 | L -7.869 | R 125.000 | Avg L -0.031 | Avg R 0.484
U 775 | F 775 | G 258 | D 0 | EPS 0.355 | L -7.869 | R 125.000 | Avg L -0.031 | Avg R 0.484
U 776 | F 776 | G 258 | D 0 | EPS 0.354 | L -7.869 | R 125.000 | Avg L -0.031 | Avg R 0.484
U 777 | F 777 | G 258 | D 0 | EPS 0.353 | L -7.869 | R 125.000 | Avg L -0.031 | Avg R 0.484
U 777 | F 777 | G 259 | D 0 | EPS 0.353 | L -7.384 | R 126.000 | Avg L -0.029 | Avg R 0.486
U 778 | F 778 | G 259 | D 0 | EPS 0.353 | L -7.384 | R 126.000 | Avg L -0.029 | Avg R 0.486
U 779 | F 779 | G 259 | D 0 | EPS 0.352 | L -7.384 | R 126.000 | Avg L -0.029 | Avg R 0.486
U 780 | F 780 | G 259 | D 0 | EPS 0.351 | L -7.384 | R 126.000 | Avg L -0.029 | Avg R 0.486
U 780 | F 780 | G 260 | D 0 | EPS 0.350 | L -6.899 | R 127.000 | Avg L -0.027 | Avg R 0.488
U 781 | F 781 | G 260 | D 0 | EPS 0.350 | L -6.899 | R 127.000 | Avg L -0.027 | Avg R 0.488
U 782 | F 782 | G 260 | D 0 | EPS 0.349 | L -6.899 | R 127.000 | Avg L -0.027 | Avg R 0.488
U 783 | F 783 | G 260 | D 0 | EPS 0.348 | L -6.899 | R 127.000 | Avg L -0.027 | Avg R 0.488
U 783 | F 783 | G 261 | D 0 | EPS 0.348 | L -6.414 | R 128.000 | Avg L -0.025 | Avg R 0.490
U 784 | F 784 | G 261 | D 0 | EPS 0.348 | L -6.414 | R 128.000 | Avg L -0.025 | Avg R 0.490
U 785 | F 785 | G 261 | D 0 | EPS 0.347 | L -6.414 | R 128.000 | Avg L -0.025 | Avg R 0.490
U 786 | F 786 | G 261 | D 0 | EPS 0.346 | L -6.414 | R 128.000 | Avg L -0.025 | Avg R 0.490
U 786 | F 786 | G 262 | D 0 | EPS 0.345 | L -5.929 | R 129.000 | Avg L -0.023 | Avg R 0.492
U 787 | F 787 | G 262 | D 0 | EPS 0.345 | L -5.929 | R 129.000 | Avg L -0.023 | Avg R 0.492
U 788 | F 788 | G 262 | D 0 | EPS 0.344 | L -5.929 | R 129.000 | Avg L -0.023 | Avg R 0.492
U 789 | F 789 | G 262 | D 0 | EPS 0.343 | L -5.929 | R 129.000 | Avg L -0.023 | Avg R 0.492
U 789 | F 789 | G 263 | D 0 | EPS 0.343 | L -5.444 | R 130.000 | Avg L -0.021 | Avg R 0.494
U 790 | F 790 | G 263 | D 0 | EPS 0.343 | L -5.444 | R 130.000 | Avg L -0.021 | Avg R 0.494
U 791 | F 791 | G 263 | D 0 | EPS 0.342 | L -5.444 | R 130.000 | Avg L -0.021 | Avg R 0.494
U 792 | F 792 | G 263 | D 0 | EPS 0.341 | L -5.444 | R 130.000 | Avg L -0.021 | Avg R 0.494
U 792 | F 792 | G 264 | D 0 | EPS 0.340 | L -5.959 | R 130.000 | Avg L -0.023 | Avg R 0.492
U 793 | F 793 | G 264 | D 0 | EPS 0.340 | L -5.959 | R 130.000 | Avg L -0.023 | Avg R 0.492
U 794 | F 794 | G 264 | D 0 | EPS 0.339 | L -5.959 | R 130.000 | Avg L -0.023 | Avg R 0.492
U 795 | F 795 | G 264 | D 0 | EPS 0.338 | L -5.959 | R 130.000 | Avg L -0.023 | Avg R 0.492
U 795 | F 795 | G 265 | D 0 | EPS 0.338 | L -5.474 | R 131.000 | Avg L -0.021 | Avg R 0.494
U 796 | F 796 | G 265 | D 0 | EPS 0.338 | L -5.474 | R 131.000 | Avg L -0.021 | Avg R 0.494
U 797 | F 797 | G 265 | D 0 | EPS 0.337 | L -5.474 | R 131.000 | Avg L -0.021 | Avg R 0.494
U 798 | F 798 | G 265 | D 0 | EPS 0.336 | L -5.474 | R 131.000 | Avg L -0.021 | Avg R 0.494
U 798 | F 798 | G 266 | D 0 | EPS 0.335 | L -4.989 | R 132.000 | Avg L -0.019 | Avg R 0.496
U 799 | F 799 | G 266 | D 0 | EPS 0.335 | L -4.989 | R 132.000 | Avg L -0.019 | Avg R 0.496
U 800 | F 800 | G 266 | D 0 | EPS 0.334 | L -4.989 | R 132.000 | Avg L -0.019 | Avg R 0.496
U 801 | F 801 | G 266 | D 0 | EPS 0.333 | L -4.989 | R 132.000 | Avg L -0.019 | Avg R 0.496
U 801 | F 801 | G 267 | D 0 | EPS 0.333 | L -5.504 | R 132.000 | Avg L -0.021 | Avg R 0.494
U 802 | F 802 | G 267 | D 0 | EPS 0.333 | L -5.504 | R 132.000 | Avg L -0.021 | Avg R 0.494
U 803 | F 803 | G 267 | D 0 | EPS 0.332 | L -5.504 | R 132.000 | Avg L -0.021 | Avg R 0.494
U 804 | F 804 | G 267 | D 0 | EPS 0.331 | L -5.504 | R 132.000 | Avg L -0.021 | Avg R 0.494
U 804 | F 804 | G 268 | D 0 | EPS 0.330 | L -5.019 | R 133.000 | Avg L -0.019 | Avg R 0.496
U 805 | F 805 | G 268 | D 0 | EPS 0.330 | L -5.019 | R 133.000 | Avg L -0.019 | Avg R 0.496
U 806 | F 806 | G 268 | D 0 | EPS 0.329 | L -5.019 | R 133.000 | Avg L -0.019 | Avg R 0.496
U 807 | F 807 | G 268 | D 0 | EPS 0.328 | L -5.019 | R 133.000 | Avg L -0.019 | Avg R 0.496
U 807 | F 807 | G 269 | D 0 | EPS 0.328 | L -5.534 | R 133.000 | Avg L -0.021 | Avg R 0.494
U 808 | F 808 | G 269 | D 0 | EPS 0.328 | L -5.534 | R 133.000 | Avg L -0.021 | Avg R 0.494
U 809 | F 809 | G 269 | D 0 | EPS 0.327 | L -5.534 | R 133.000 | Avg L -0.021 | Avg R 0.494
U 810 | F 810 | G 269 | D 0 | EPS 0.326 | L -5.534 | R 133.000 | Avg L -0.021 | Avg R 0.494
U 810 | F 810 | G 270 | D 0 | EPS 0.325 | L -5.049 | R 134.000 | Avg L -0.019 | Avg R 0.496
U 811 | F 811 | G 270 | D 0 | EPS 0.325 | L -5.049 | R 134.000 | Avg L -0.019 | Avg R 0.496
U 812 | F 812 | G 270 | D 0 | EPS 0.324 | L -5.049 | R 134.000 | Avg L -0.019 | Avg R 0.496
U 813 | F 813 | G 270 | D 0 | EPS 0.323 | L -5.049 | R 134.000 | Avg L -0.019 | Avg R 0.496
U 813 | F 813 | G 271 | D 0 | EPS 0.323 | L -5.564 | R 134.000 | Avg L -0.021 | Avg R 0.494
U 814 | F 814 | G 271 | D 0 | EPS 0.323 | L -5.564 | R 134.000 | Avg L -0.021 | Avg R 0.494
U 815 | F 815 | G 271 | D 0 | EPS 0.322 | L -5.564 | R 134.000 | Avg L -0.021 | Avg R 0.494
U 816 | F 816 | G 271 | D 0 | EPS 0.321 | L -5.564 | R 134.000 | Avg L -0.021 | Avg R 0.494
U 816 | F 816 | G 272 | D 0 | EPS 0.320 | L -5.079 | R 135.000 | Avg L -0.019 | Avg R 0.496
U 817 | F 817 | G 272 | D 0 | EPS 0.320 | L -5.079 | R 135.000 | Avg L -0.019 | Avg R 0.496
U 818 | F 818 | G 272 | D 0 | EPS 0.319 | L -5.079 | R 135.000 | Avg L -0.019 | Avg R 0.496
U 819 | F 819 | G 272 | D 0 | EPS 0.318 | L -5.079 | R 135.000 | Avg L -0.019 | Avg R 0.496
U 819 | F 819 | G 273 | D 0 | EPS 0.318 | L -4.594 | R 136.000 | Avg L -0.017 | Avg R 0.498
U 820 | F 820 | G 273 | D 0 | EPS 0.318 | L -4.594 | R 136.000 | Avg L -0.017 | Avg R 0.498
U 821 | F 821 | G 273 | D 0 | EPS 0.317 | L -4.594 | R 136.000 | Avg L -0.017 | Avg R 0.498
U 822 | F 822 | G 273 | D 0 | EPS 0.316 | L -4.594 | R 136.000 | Avg L -0.017 | Avg R 0.498
U 822 | F 822 | G 274 | D 0 | EPS 0.315 | L -5.109 | R 136.000 | Avg L -0.019 | Avg R 0.496
U 823 | F 823 | G 274 | D 0 | EPS 0.315 | L -5.109 | R 136.000 | Avg L -0.019 | Avg R 0.496
U 824 | F 824 | G 274 | D 0 | EPS 0.314 | L -5.109 | R 136.000 | Avg L -0.019 | Avg R 0.496
U 825 | F 825 | G 274 | D 0 | EPS 0.313 | L -5.109 | R 136.000 | Avg L -0.019 | Avg R 0.496
U 825 | F 825 | G 275 | D 0 | EPS 0.312 | L -5.624 | R 136.000 | Avg L -0.020 | Avg R 0.495
U 826 | F 826 | G 275 | D 0 | EPS 0.312 | L -5.624 | R 136.000 | Avg L -0.020 | Avg R 0.495
U 827 | F 827 | G 275 | D 0 | EPS 0.312 | L -5.624 | R 136.000 | Avg L -0.020 | Avg R 0.495
U 828 | F 828 | G 275 | D 0 | EPS 0.311 | L -5.624 | R 136.000 | Avg L -0.020 | Avg R 0.495
U 828 | F 828 | G 276 | D 0 | EPS 0.310 | L -5.139 | R 137.000 | Avg L -0.019 | Avg R 0.496
U 829 | F 829 | G 276 | D 0 | EPS 0.310 | L -5.139 | R 137.000 | Avg L -0.019 | Avg R 0.496
U 830 | F 830 | G 276 | D 0 | EPS 0.309 | L -5.139 | R 137.000 | Avg L -0.019 | Avg R 0.496
U 831 | F 831 | G 276 | D 0 | EPS 0.308 | L -5.139 | R 137.000 | Avg L -0.019 | Avg R 0.496
U 831 | F 831 | G 277 | D 0 | EPS 0.307 | L -5.654 | R 137.000 | Avg L -0.020 | Avg R 0.495
U 832 | F 832 | G 277 | D 0 | EPS 0.307 | L -5.654 | R 137.000 | Avg L -0.020 | Avg R 0.495
U 833 | F 833 | G 277 | D 0 | EPS 0.307 | L -5.654 | R 137.000 | Avg L -0.020 | Avg R 0.495
U 834 | F 834 | G 277 | D 0 | EPS 0.306 | L -5.654 | R 137.000 | Avg L -0.020 | Avg R 0.495
U 834 | F 834 | G 278 | D 0 | EPS 0.305 | L -6.169 | R 137.000 | Avg L -0.022 | Avg R 0.493
U 835 | F 835 | G 278 | D 0 | EPS 0.305 | L -6.169 | R 137.000 | Avg L -0.022 | Avg R 0.493
U 836 | F 836 | G 278 | D 0 | EPS 0.304 | L -6.169 | R 137.000 | Avg L -0.022 | Avg R 0.493
U 837 | F 837 | G 278 | D 0 | EPS 0.303 | L -6.169 | R 137.000 | Avg L -0.022 | Avg R 0.493
U 837 | F 837 | G 279 | D 0 | EPS 0.302 | L -6.684 | R 137.000 | Avg L -0.024 | Avg R 0.491
U 838 | F 838 | G 279 | D 0 | EPS 0.302 | L -6.684 | R 137.000 | Avg L -0.024 | Avg R 0.491
U 839 | F 839 | G 279 | D 0 | EPS 0.302 | L -6.684 | R 137.000 | Avg L -0.024 | Avg R 0.491
U 840 | F 840 | G 279 | D 0 | EPS 0.301 | L -6.684 | R 137.000 | Avg L -0.024 | Avg R 0.491
U 840 | F 840 | G 280 | D 0 | EPS 0.300 | L -6.199 | R 138.000 | Avg L -0.022 | Avg R 0.493
U 841 | F 841 | G 280 | D 0 | EPS 0.300 | L -6.199 | R 138.000 | Avg L -0.022 | Avg R 0.493
U 842 | F 842 | G 280 | D 0 | EPS 0.299 | L -6.199 | R 138.000 | Avg L -0.022 | Avg R 0.493
U 843 | F 843 | G 280 | D 0 | EPS 0.298 | L -6.199 | R 138.000 | Avg L -0.022 | Avg R 0.493
U 843 | F 843 | G 281 | D 0 | EPS 0.297 | L -5.714 | R 139.000 | Avg L -0.020 | Avg R 0.495
U 844 | F 844 | G 281 | D 0 | EPS 0.297 | L -5.714 | R 139.000 | Avg L -0.020 | Avg R 0.495
U 845 | F 845 | G 281 | D 0 | EPS 0.297 | L -5.714 | R 139.000 | Avg L -0.020 | Avg R 0.495
U 846 | F 846 | G 281 | D 0 | EPS 0.296 | L -5.714 | R 139.000 | Avg L -0.020 | Avg R 0.495
U 846 | F 846 | G 282 | D 0 | EPS 0.295 | L -6.229 | R 139.000 | Avg L -0.022 | Avg R 0.493
U 847 | F 847 | G 282 | D 0 | EPS 0.295 | L -6.229 | R 139.000 | Avg L -0.022 | Avg R 0.493
U 848 | F 848 | G 282 | D 0 | EPS 0.294 | L -6.229 | R 139.000 | Avg L -0.022 | Avg R 0.493
U 849 | F 849 | G 282 | D 0 | EPS 0.293 | L -6.229 | R 139.000 | Avg L -0.022 | Avg R 0.493
U 849 | F 849 | G 283 | D 0 | EPS 0.292 | L -5.744 | R 140.000 | Avg L -0.020 | Avg R 0.495
U 850 | F 850 | G 283 | D 0 | EPS 0.292 | L -5.744 | R 140.000 | Avg L -0.020 | Avg R 0.495
U 851 | F 851 | G 283 | D 0 | EPS 0.292 | L -5.744 | R 140.000 | Avg L -0.020 | Avg R 0.495
U 852 | F 852 | G 283 | D 0 | EPS 0.291 | L -5.744 | R 140.000 | Avg L -0.020 | Avg R 0.495
U 852 | F 852 | G 284 | D 0 | EPS 0.290 | L -5.259 | R 141.000 | Avg L -0.019 | Avg R 0.496
U 853 | F 853 | G 284 | D 0 | EPS 0.290 | L -5.259 | R 141.000 | Avg L -0.019 | Avg R 0.496
U 854 | F 854 | G 284 | D 0 | EPS 0.289 | L -5.259 | R 141.000 | Avg L -0.019 | Avg R 0.496
U 855 | F 855 | G 284 | D 0 | EPS 0.288 | L -5.259 | R 141.000 | Avg L -0.019 | Avg R 0.496
U 855 | F 855 | G 285 | D 0 | EPS 0.287 | L -4.774 | R 142.000 | Avg L -0.017 | Avg R 0.498
U 856 | F 856 | G 285 | D 0 | EPS 0.287 | L -4.774 | R 142.000 | Avg L -0.017 | Avg R 0.498
U 857 | F 857 | G 285 | D 0 | EPS 0.287 | L -4.774 | R 142.000 | Avg L -0.017 | Avg R 0.498
U 858 | F 858 | G 285 | D 0 | EPS 0.286 | L -4.774 | R 142.000 | Avg L -0.017 | Avg R 0.498
U 858 | F 858 | G 286 | D 0 | EPS 0.285 | L -5.289 | R 142.000 | Avg L -0.018 | Avg R 0.497
U 859 | F 859 | G 286 | D 0 | EPS 0.285 | L -5.289 | R 142.000 | Avg L -0.018 | Avg R 0.497
U 860 | F 860 | G 286 | D 0 | EPS 0.284 | L -5.289 | R 142.000 | Avg L -0.018 | Avg R 0.497
U 861 | F 861 | G 286 | D 0 | EPS 0.283 | L -5.289 | R 142.000 | Avg L -0.018 | Avg R 0.497
U 861 | F 861 | G 287 | D 0 | EPS 0.282 | L -5.804 | R 142.000 | Avg L -0.020 | Avg R 0.495
U 862 | F 862 | G 287 | D 0 | EPS 0.282 | L -5.804 | R 142.000 | Avg L -0.020 | Avg R 0.495
U 863 | F 863 | G 287 | D 0 | EPS 0.282 | L -5.804 | R 142.000 | Avg L -0.020 | Avg R 0.495
U 864 | F 864 | G 287 | D 0 | EPS 0.281 | L -5.804 | R 142.000 | Avg L -0.020 | Avg R 0.495
U 864 | F 864 | G 288 | D 0 | EPS 0.280 | L -5.319 | R 143.000 | Avg L -0.018 | Avg R 0.497
U 865 | F 865 | G 288 | D 0 | EPS 0.280 | L -5.319 | R 143.000 | Avg L -0.018 | Avg R 0.497
U 866 | F 866 | G 288 | D 0 | EPS 0.279 | L -5.319 | R 143.000 | Avg L -0.018 | Avg R 0.497
U 867 | F 867 | G 288 | D 0 | EPS 0.278 | L -5.319 | R 143.000 | Avg L -0.018 | Avg R 0.497
U 867 | F 867 | G 289 | D 0 | EPS 0.277 | L -4.834 | R 144.000 | Avg L -0.017 | Avg R 0.498
U 868 | F 868 | G 289 | D 0 | EPS 0.277 | L -4.834 | R 144.000 | Avg L -0.017 | Avg R 0.498
U 869 | F 869 | G 289 | D 0 | EPS 0.277 | L -4.834 | R 144.000 | Avg L -0.017 | Avg R 0.498
U 870 | F 870 | G 289 | D 0 | EPS 0.276 | L -4.834 | R 144.000 | Avg L -0.017 | Avg R 0.498
U 870 | F 870 | G 290 | D 0 | EPS 0.275 | L -5.349 | R 144.000 | Avg L -0.018 | Avg R 0.497
U 871 | F 871 | G 290 | D 0 | EPS 0.275 | L -5.349 | R 144.000 | Avg L -0.018 | Avg R 0.497
U 872 | F 872 | G 290 | D 0 | EPS 0.274 | L -5.349 | R 144.000 | Avg L -0.018 | Avg R 0.497
U 873 | F 873 | G 290 | D 0 | EPS 0.273 | L -5.349 | R 144.000 | Avg L -0.018 | Avg R 0.497
U 873 | F 873 | G 291 | D 0 | EPS 0.272 | L -5.864 | R 144.000 | Avg L -0.020 | Avg R 0.495
U 874 | F 874 | G 291 | D 0 | EPS 0.272 | L -5.864 | R 144.000 | Avg L -0.020 | Avg R 0.495
U 875 | F 875 | G 291 | D 0 | EPS 0.272 | L -5.864 | R 144.000 | Avg L -0.020 | Avg R 0.495
U 876 | F 876 | G 291 | D 0 | EPS 0.271 | L -5.864 | R 144.000 | Avg L -0.020 | Avg R 0.495
U 876 | F 876 | G 292 | D 0 | EPS 0.270 | L -6.379 | R 144.000 | Avg L -0.022 | Avg R 0.493
U 877 | F 877 | G 292 | D 0 | EPS 0.270 | L -6.379 | R 144.000 | Avg L -0.022 | Avg R 0.493
U 878 | F 878 | G 292 | D 0 | EPS 0.269 | L -6.379 | R 144.000 | Avg L -0.022 | Avg R 0.493
U 879 | F 879 | G 292 | D 0 | EPS 0.268 | L -6.379 | R 144.000 | Avg L -0.022 | Avg R 0.493
U 879 | F 879 | G 293 | D 0 | EPS 0.267 | L -6.894 | R 144.000 | Avg L -0.024 | Avg R 0.491
U 880 | F 880 | G 293 | D 0 | EPS 0.267 | L -6.894 | R 144.000 | Avg L -0.024 | Avg R 0.491
U 881 | F 881 | G 293 | D 0 | EPS 0.267 | L -6.894 | R 144.000 | Avg L -0.024 | Avg R 0.491
U 882 | F 882 | G 293 | D 0 | EPS 0.266 | L -6.894 | R 144.000 | Avg L -0.024 | Avg R 0.491
U 882 | F 882 | G 294 | D 0 | EPS 0.265 | L -6.409 | R 145.000 | Avg L -0.022 | Avg R 0.493
U 883 | F 883 | G 294 | D 0 | EPS 0.265 | L -6.409 | R 145.000 | Avg L -0.022 | Avg R 0.493
U 884 | F 884 | G 294 | D 0 | EPS 0.264 | L -6.409 | R 145.000 | Avg L -0.022 | Avg R 0.493
U 885 | F 885 | G 294 | D 0 | EPS 0.263 | L -6.409 | R 145.000 | Avg L -0.022 | Avg R 0.493
U 885 | F 885 | G 295 | D 0 | EPS 0.262 | L -5.924 | R 146.000 | Avg L -0.020 | Avg R 0.495
U 886 | F 886 | G 295 | D 0 | EPS 0.262 | L -5.924 | R 146.000 | Avg L -0.020 | Avg R 0.495
U 887 | F 887 | G 295 | D 0 | EPS 0.262 | L -5.924 | R 146.000 | Avg L -0.020 | Avg R 0.495
U 888 | F 888 | G 295 | D 0 | EPS 0.261 | L -5.924 | R 146.000 | Avg L -0.020 | Avg R 0.495
U 888 | F 888 | G 296 | D 0 | EPS 0.260 | L -6.439 | R 146.000 | Avg L -0.022 | Avg R 0.493
U 889 | F 889 | G 296 | D 0 | EPS 0.260 | L -6.439 | R 146.000 | Avg L -0.022 | Avg R 0.493
U 890 | F 890 | G 296 | D 0 | EPS 0.259 | L -6.439 | R 146.000 | Avg L -0.022 | Avg R 0.493
U 891 | F 891 | G 296 | D 0 | EPS 0.258 | L -6.439 | R 146.000 | Avg L -0.022 | Avg R 0.493
U 891 | F 891 | G 297 | D 0 | EPS 0.257 | L -6.954 | R 146.000 | Avg L -0.023 | Avg R 0.492
U 892 | F 892 | G 297 | D 0 | EPS 0.257 | L -6.954 | R 146.000 | Avg L -0.023 | Avg R 0.492
U 893 | F 893 | G 297 | D 0 | EPS 0.257 | L -6.954 | R 146.000 | Avg L -0.023 | Avg R 0.492
U 894 | F 894 | G 297 | D 0 | EPS 0.256 | L -6.954 | R 146.000 | Avg L -0.023 | Avg R 0.492
U 894 | F 894 | G 298 | D 0 | EPS 0.255 | L -6.469 | R 147.000 | Avg L -0.022 | Avg R 0.493
U 895 | F 895 | G 298 | D 0 | EPS 0.255 | L -6.469 | R 147.000 | Avg L -0.022 | Avg R 0.493
U 896 | F 896 | G 298 | D 0 | EPS 0.254 | L -6.469 | R 147.000 | Avg L -0.022 | Avg R 0.493
U 897 | F 897 | G 298 | D 0 | EPS 0.253 | L -6.469 | R 147.000 | Avg L -0.022 | Avg R 0.493
U 897 | F 897 | G 299 | D 0 | EPS 0.252 | L -5.984 | R 148.000 | Avg L -0.020 | Avg R 0.495
U 898 | F 898 | G 299 | D 0 | EPS 0.252 | L -5.984 | R 148.000 | Avg L -0.020 | Avg R 0.495
U 899 | F 899 | G 299 | D 0 | EPS 0.252 | L -5.984 | R 148.000 | Avg L -0.020 | Avg R 0.495
U 900 | F 900 | G 299 | D 0 | EPS 0.251 | L -5.984 | R 148.000 | Avg L -0.020 | Avg R 0.495
U 900 | F 900 | G 300 | D 1 | EPS 0.250 | L -6.499 | R 148.000 | Avg L -0.022 | Avg R 0.493
U 901 | F 901 | G 300 | D 1 | EPS 0.250 | L -6.499 | R 148.000 | Avg L -0.022 | Avg R 0.493
U 902 | F 902 | G 300 | D 1 | EPS 0.249 | L -6.499 | R 148.000 | Avg L -0.022 | Avg R 0.493
U 903 | F 903 | G 300 | D 1 | EPS 0.248 | L -6.499 | R 148.000 | Avg L -0.022 | Avg R 0.493
U 903 | F 903 | G 301 | D 1 | EPS 0.248 | L -7.014 | R 148.000 | Avg L -0.023 | Avg R 0.492
U 904 | F 904 | G 301 | D 1 | EPS 0.248 | L -7.014 | R 148.000 | Avg L -0.023 | Avg R 0.492
U 905 | F 905 | G 301 | D 1 | EPS 0.247 | L -7.014 | R 148.000 | Avg L -0.023 | Avg R 0.492
U 906 | F 906 | G 301 | D 1 | EPS 0.246 | L -7.014 | R 148.000 | Avg L -0.023 | Avg R 0.492
U 906 | F 906 | G 302 | D 1 | EPS 0.245 | L -7.529 | R 148.000 | Avg L -0.025 | Avg R 0.490
U 907 | F 907 | G 302 | D 1 | EPS 0.245 | L -7.529 | R 148.000 | Avg L -0.025 | Avg R 0.490
U 908 | F 908 | G 302 | D 1 | EPS 0.244 | L -7.529 | R 148.000 | Avg L -0.025 | Avg R 0.490
U 909 | F 909 | G 302 | D 1 | EPS 0.243 | L -7.529 | R 148.000 | Avg L -0.025 | Avg R 0.490
U 909 | F 909 | G 303 | D 1 | EPS 0.243 | L -7.044 | R 149.000 | Avg L -0.023 | Avg R 0.492
U 910 | F 910 | G 303 | D 1 | EPS 0.243 | L -7.044 | R 149.000 | Avg L -0.023 | Avg R 0.492
U 911 | F 911 | G 303 | D 1 | EPS 0.242 | L -7.044 | R 149.000 | Avg L -0.023 | Avg R 0.492
U 912 | F 912 | G 303 | D 1 | EPS 0.241 | L -7.044 | R 149.000 | Avg L -0.023 | Avg R 0.492
U 912 | F 912 | G 304 | D 1 | EPS 0.240 | L -6.559 | R 150.000 | Avg L -0.022 | Avg R 0.493
U 913 | F 913 | G 304 | D 1 | EPS 0.240 | L -6.559 | R 150.000 | Avg L -0.022 | Avg R 0.493
U 914 | F 914 | G 304 | D 1 | EPS 0.239 | L -6.559 | R 150.000 | Avg L -0.022 | Avg R 0.493
U 915 | F 915 | G 304 | D 1 | EPS 0.238 | L -6.559 | R 150.000 | Avg L -0.022 | Avg R 0.493
U 915 | F 915 | G 305 | D 1 | EPS 0.238 | L -6.074 | R 151.000 | Avg L -0.020 | Avg R 0.495
U 916 | F 916 | G 305 | D 1 | EPS 0.238 | L -6.074 | R 151.000 | Avg L -0.020 | Avg R 0.495
U 917 | F 917 | G 305 | D 1 | EPS 0.237 | L -6.074 | R 151.000 | Avg L -0.020 | Avg R 0.495
U 918 | F 918 | G 305 | D 1 | EPS 0.236 | L -6.074 | R 151.000 | Avg L -0.020 | Avg R 0.495
U 918 | F 918 | G 306 | D 1 | EPS 0.235 | L -6.589 | R 151.000 | Avg L -0.022 | Avg R 0.493
U 919 | F 919 | G 306 | D 1 | EPS 0.235 | L -6.589 | R 151.000 | Avg L -0.022 | Avg R 0.493
U 920 | F 920 | G 306 | D 1 | EPS 0.234 | L -6.589 | R 151.000 | Avg L -0.022 | Avg R 0.493
U 921 | F 921 | G 306 | D 1 | EPS 0.233 | L -6.589 | R 151.000 | Avg L -0.022 | Avg R 0.493
U 921 | F 921 | G 307 | D 1 | EPS 0.233 | L -7.104 | R 151.000 | Avg L -0.023 | Avg R 0.492
