update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
15,15,1,0,0.9981333333333333,1.0,1,0.06666666666666667,1.0,1.0,1,0.0666666666667,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
16,16,1,0,0.998,1.0,1,0.0625,1.0,1.0,1,0.0625,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
17,17,1,0,0.9978666666666667,1.0,1,0.058823529411764705,1.0,1.0,1,0.0588235294118,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
18,18,1,0,0.9977333333333334,1.0,1,0.05555555555555555,1.0,1.0,1,0.0555555555556,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
19,19,1,0,0.9976,1.0,1,0.05263157894736842,1.0,1.0,1,0.0526315789474,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
20,20,1,0,0.9974666666666666,1.0,1,0.05,1.0,1.0,1,0.05,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
21,21,1,0,0.9973333333333333,1.0,1,0.047619047619047616,1.0,1.0,1,0.047619047619,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
22,22,1,0,0.9972,1.0,1,0.045454545454545456,1.0,1.0,1,0.0454545454545,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
23,23,1,0,0.9970666666666667,1.0,1,0.043478260869565216,1.0,1.0,1,0.0434782608696,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
24,24,1,0,0.9969333333333333,1.0,1,0.041666666666666664,1.0,1.0,1,0.0416666666667,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
25,25,1,0,0.9968,1.0,1,0.04,1.0,1.0,1,0.04,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
26,26,1,0,0.9966666666666667,1.0,1,0.038461538461538464,1.0,1.0,1,0.0384615384615,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
27,27,1,0,0.9965333333333334,1.0,1,0.037037037037037035,1.0,1.0,1,0.037037037037,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
28,28,1,0,0.9964,1.0,1,0.03571428571428571,1.0,1.0,1,0.0357142857143,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
29,29,1,0,0.9962666666666666,1.0,1,0.034482758620689655,1.0,1.0,1,0.0344827586207,1.0
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
30,30,2,0,0.9961333333333333,1.0,1,0.03333333333333333,0.5,1.0,1,0.0333333333333,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
31,31,2,0,0.996,1.0,1,0.03225806451612903,0.5,1.0,1,0.0322580645161,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
32,32,2,0,0.9958666666666667,1.0,1,0.03125,0.5,1.0,1,0.03125,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
33,33,2,0,0.9957333333333334,1.0,1,0.030303030303030304,0.5,1.0,1,0.030303030303,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
34,34,2,0,0.9956,1.0,1,0.029411764705882353,0.5,1.0,1,0.0294117647059,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
35,35,2,0,0.9954666666666667,1.0,1,0.02857142857142857,0.5,1.0,1,0.0285714285714,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
36,36,2,0,0.9953333333333333,1.0,1,0.027777777777777776,0.5,1.0,1,0.0277777777778,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
37,37,2,0,0.9952,1.0,1,0.02702702702702703,0.5,1.0,1,0.027027027027,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
38,38,2,0,0.9950666666666667,1.0,1,0.02631578947368421,0.5,1.0,1,0.0263157894737,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
39,39,2,0,0.9949333333333333,1.0,1,0.02564102564102564,0.5,1.0,1,0.025641025641,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
40,40,2,0,0.9948,1.0,1,0.025,0.5,1.0,1,0.025,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
41,41,2,0,0.9946666666666667,1.0,1,0.024390243902439025,0.5,1.0,1,0.0243902439024,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
42,42,2,0,0.9945333333333334,1.0,1,0.023809523809523808,0.5,1.0,1,0.0238095238095,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
43,43,2,0,0.9944,1.0,1,0.023255813953488372,0.5,1.0,1,0.0232558139535,0.5
update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
