main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.1, eps_frames=1500000, eps_start=1.0, frames=3000000, games=500, gamma=0.99, log_interval=10000, lr=0.1, model=None, save_interval=10000, seed=7)

Environments loaded

Training status loaded

U 10000 | F 10000 | G 666 | D 1 | EPS 0.993 | L 325.563 | R 329.000 | Avg L 0.489 | Avg R 0.494
U 20000 | F 20000 | G 1333 | D 2 | EPS 0.987 | L 504.510 | R 507.000 | Avg L 0.505 | Avg R 0.507
U 30000 | F 30000 | G 2000 | D 3 | EPS 0.980 | L 508.805 | R 518.000 | Avg L 0.509 | Avg R 0.518
U 40000 | F 40000 | G 2666 | D 4 | EPS 0.973 | L 442.639 | R 456.000 | Avg L 0.443 | Avg R 0.456
U 50000 | F 50000 | G 3333 | D 5 | EPS 0.967 | L 427.035 | R 444.000 | Avg L 0.427 | Avg R 0.444
U 60000 | F 60000 | G 4000 | D 7 | EPS 0.960 | L 468.668 | R 477.000 | Avg L 0.469 | Avg R 0.477
U 70000 | F 70000 | G 4666 | D 8 | EPS 0.953 | L 441.947 | R 456.000 | Avg L 0.442 | Avg R 0.456
U 80000 | F 80000 | G 5333 | D 9 | EPS 0.947 | L 434.401 | R 466.000 | Avg L 0.434 | Avg R 0.466
U 90000 | F 90000 | G 6000 | D 10 | EPS 0.940 | L 454.386 | R 481.000 | Avg L 0.454 | Avg R 0.481
U 100000 | F 100000 | G 6666 | D 11 | EPS 0.933 | L 432.719 | R 458.000 | Avg L 0.433 | Avg R 0.458
U 110000 | F 110000 | G 7333 | D 12 | EPS 0.927 | L 440.756 | R 469.000 | Avg L 0.441 | Avg R 0.469
U 120000 | F 120000 | G 8000 | D 14 | EPS 0.920 | L 426.273 | R 472.000 | Avg L 0.426 | Avg R 0.472
U 130000 | F 130000 | G 8666 | D 15 | EPS 0.913 | L 429.709 | R 470.000 | Avg L 0.430 | Avg R 0.470
U 140000 | F 140000 | G 9333 | D 16 | EPS 0.907 | L 397.443 | R 449.000 | Avg L 0.397 | Avg R 0.449
U 150000 | F 150000 | G 10000 | D 17 | EPS 0.900 | L 406.487 | R 461.000 | Avg L 0.406 | Avg R 0.461
U 160000 | F 160000 | G 10666 | D 18 | EPS 0.893 | L 445.690 | R 485.000 | Avg L 0.446 | Avg R 0.485
U 170000 | F 170000 | G 11333 | D 19 | EPS 0.887 | L 433.004 | R 481.000 | Avg L 0.433 | Avg R 0.481
U 180000 | F 180000 | G 12000 | D 21 | EPS 0.880 | L 408.826 | R 459.000 | Avg L 0.409 | Avg R 0.459
U 190000 | F 190000 | G 12666 | D 22 | EPS 0.873 | L 386.572 | R 452.000 | Avg L 0.387 | Avg R 0.452
U 200000 | F 200000 | G 13333 | D 23 | EPS 0.867 | L 418.375 | R 481.000 | Avg L 0.418 | Avg R 0.481
U 210000 | F 210000 | G 14000 | D 24 | EPS 0.860 | L 389.223 | R 459.000 | Avg L 0.389 | Avg R 0.459
U 220000 | F 220000 | G 14666 | D 25 | EPS 0.853 | L 394.197 | R 456.000 | Avg L 0.394 | Avg R 0.456
U 230000 | F 230000 | G 15333 | D 26 | EPS 0.847 | L 391.356 | R 468.000 | Avg L 0.391 | Avg R 0.468
U 240000 | F 240000 | G 16000 | D 28 | EPS 0.840 | L 405.010 | R 477.000 | Avg L 0.405 | Avg R 0.477
U 250000 | F 250000 | G 16666 | D 29 | EPS 0.833 | L 365.021 | R 441.000 | Avg L 0.365 | Avg R 0.441
U 260000 | F 260000 | G 17333 | D 30 | EPS 0.827 | L 377.103 | R 455.000 | Avg L 0.377 | Avg R 0.455
U 270000 | F 270000 | G 18000 | D 32 | EPS 0.820 | L 370.759 | R 450.000 | Avg L 0.371 | Avg R 0.450
U 280000 | F 280000 | G 18666 | D 33 | EPS 0.813 | L 376.919 | R 464.000 | Avg L 0.377 | Avg R 0.464
