update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
20000,20000,10000,8,0.7333466666666666,291.2454272997701,294,0.2912454272997701,0.294,291.2454273,294,0.2912454273,0.294
