main.py --seed 7 --lr 0.001

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=1500000, eps_start=1.0, frames=3000000, games=500, gamma=0.99, log_interval=10000, lr=0.001, model=None, save_interval=10000, seed=7)

Environments loaded

Training status loaded

U 10000 | F 10000 | G 666 | D 1 | EPS 0.993 | L 328.962 | R 329.000 | Avg L 0.494 | Avg R 0.494
U 20000 | F 20000 | G 1333 | D 2 | EPS 0.987 | L 507.960 | R 508.000 | Avg L 0.508 | Avg R 0.508
U 30000 | F 30000 | G 2000 | D 3 | EPS 0.980 | L 518.921 | R 519.000 | Avg L 0.519 | Avg R 0.519
U 40000 | F 40000 | G 2666 | D 4 | EPS 0.973 | L 451.806 | R 452.000 | Avg L 0.452 | Avg R 0.452
U 50000 | F 50000 | G 3333 | D 6 | EPS 0.967 | L 441.761 | R 442.000 | Avg L 0.442 | Avg R 0.442
U 60000 | F 60000 | G 4000 | D 7 | EPS 0.960 | L 484.084 | R 484.000 | Avg L 0.484 | Avg R 0.484
U 70000 | F 70000 | G 4666 | D 8 | EPS 0.953 | L 452.860 | R 453.000 | Avg L 0.453 | Avg R 0.453
U 80000 | F 80000 | G 5333 | D 9 | EPS 0.947 | L 462.616 | R 463.000 | Avg L 0.463 | Avg R 0.463
U 90000 | F 90000 | G 6000 | D 10 | EPS 0.940 | L 481.651 | R 482.000 | Avg L 0.482 | Avg R 0.482
U 100000 | F 100000 | G 6666 | D 12 | EPS 0.933 | L 452.503 | R 453.000 | Avg L 0.453 | Avg R 0.453
U 110000 | F 110000 | G 7333 | D 13 | EPS 0.927 | L 472.902 | R 473.000 | Avg L 0.473 | Avg R 0.473
U 120000 | F 120000 | G 8000 | D 14 | EPS 0.920 | L 467.687 | R 468.000 | Avg L 0.468 | Avg R 0.468
U 130000 | F 130000 | G 8666 | D 15 | EPS 0.913 | L 459.472 | R 460.000 | Avg L 0.459 | Avg R 0.460
U 140000 | F 140000 | G 9333 | D 17 | EPS 0.907 | L 427.401 | R 428.000 | Avg L 0.427 | Avg R 0.428
