update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
811,811,54,0,0.8200000000000001,21.63678845016099,23,0.026679147287498137,0.42592592592592593,21.6367884502,23,0.0266791472875,0.425925925926
812,812,54,0,0.8197777777777777,21.63678845016099,23,0.026646291194779542,0.42592592592592593,21.6367884502,23,0.0266462911948,0.425925925926
813,813,54,0,0.8195555555555556,21.63678845016099,23,0.026613515928857304,0.42592592592592593,21.6367884502,23,0.0266135159289,0.425925925926
814,814,54,0,0.8193333333333334,21.63678845016099,23,0.026580821191843965,0.42592592592592593,21.6367884502,23,0.0265808211918,0.425925925926
815,815,54,0,0.8191111111111111,21.63678845016099,23,0.026548206687314096,0.42592592592592593,21.6367884502,23,0.0265482066873,0.425925925926
816,816,54,0,0.8188888888888889,21.63678845016099,23,0.02651567212029533,0.42592592592592593,21.6367884502,23,0.0265156721203,0.425925925926
817,817,54,0,0.8186666666666667,21.63678845016099,23,0.026483217197259473,0.42592592592592593,21.6367884502,23,0.0264832171973,0.425925925926
818,818,54,0,0.8184444444444444,21.63678845016099,23,0.026450841626113678,0.42592592592592593,21.6367884502,23,0.0264508416261,0.425925925926
819,819,54,0,0.8182222222222222,21.63678845016099,23,0.026418545116191683,0.42592592592592593,21.6367884502,23,0.0264185451162,0.425925925926
820,820,54,0,0.8180000000000001,21.63678845016099,23,0.026386327378245106,0.42592592592592593,21.6367884502,23,0.0263863273782,0.425925925926
821,821,54,0,0.8177777777777777,21.63678845016099,23,0.02635418812443482,0.42592592592592593,21.6367884502,23,0.0263541881244,0.425925925926
822,822,54,0,0.8175555555555556,21.63678845016099,23,0.02632212706832237,0.42592592592592593,21.6367884502,23,0.0263221270683,0.425925925926
823,823,54,0,0.8173333333333334,21.63678845016099,23,0.026290143924861467,0.42592592592592593,21.6367884502,23,0.0262901439249,0.425925925926
824,824,54,0,0.8171111111111111,21.63678845016099,23,0.02625823841038955,0.42592592592592593,21.6367884502,23,0.0262582384104,0.425925925926
825,825,55,0,0.8168888888888889,21.71671906123833,23,0.026323295831804035,0.41818181818181815,21.7167190612,23,0.0263232958318,0.418181818182
826,826,55,0,0.8166666666666667,21.69246363982742,23,0.026262062517950872,0.41818181818181815,21.6924636398,23,0.026262062518,0.418181818182
827,827,55,0,0.8164444444444444,21.69246363982742,23,0.026230306698703045,0.41818181818181815,21.6924636398,23,0.0262303066987,0.418181818182
828,828,55,0,0.8162222222222222,21.691482134622007,23,0.02619744219157247,0.41818181818181815,21.6914821346,23,0.0261974421916,0.418181818182
829,829,55,0,0.8160000000000001,21.69246363982742,23,0.02616702489725865,0.41818181818181815,21.6924636398,23,0.0261670248973,0.418181818182
830,830,55,0,0.8157777777777777,21.69246363982742,23,0.026135498361237856,0.41818181818181815,21.6924636398,23,0.0261354983612,0.418181818182
831,831,55,0,0.8155555555555556,21.682463639827418,23,0.026092014007012537,0.41818181818181815,21.6824636398,23,0.026092014007,0.418181818182
832,832,55,0,0.8153333333333334,21.783661710201468,23,0.026182285709376765,0.41818181818181815,21.7836617102,23,0.0261822857094,0.418181818182
833,833,55,0,0.8151111111111111,21.783661710201468,23,0.026150854393999362,0.41818181818181815,21.7836617102,23,0.026150854394,0.418181818182
834,834,55,0,0.8148888888888889,21.783661710201468,23,0.026119498453478978,0.41818181818181815,21.7836617102,23,0.0261194984535,0.418181818182
835,835,55,0,0.8146666666666667,21.783661710201468,23,0.026088217617007747,0.41818181818181815,21.7836617102,23,0.026088217617,0.418181818182
836,836,55,0,0.8144444444444444,21.783661710201468,23,0.026057011615073525,0.41818181818181815,21.7836617102,23,0.0260570116151,0.418181818182
837,837,55,0,0.8142222222222222,21.783661710201468,23,0.026025880179452173,0.41818181818181815,21.7836617102,23,0.0260258801795,0.418181818182
838,838,55,0,0.8140000000000001,21.783661710201468,23,0.025994823043199843,0.41818181818181815,21.7836617102,23,0.0259948230432,0.418181818182
839,839,55,0,0.8137777777777777,21.783661710201468,23,0.025963839940645373,0.41818181818181815,21.7836617102,23,0.0259638399406,0.418181818182
840,840,56,0,0.8135555555555556,22.788557006832562,24,0.027129234531943526,0.42857142857142855,22.7885570068,24,0.0271292345319,0.428571428571
841,841,56,0,0.8133333333333334,22.708626395755218,24,0.027001933883180996,0.42857142857142855,22.7086263958,24,0.0270019338832,0.428571428571
842,842,56,0,0.8131111111111111,22.708626395755218,24,0.026969865078094082,0.42857142857142855,22.7086263958,24,0.0269698650781,0.428571428571
843,843,56,0,0.8128888888888889,22.708626395755218,24,0.026937872355581517,0.42857142857142855,22.7086263958,24,0.0269378723556,0.428571428571
844,844,56,0,0.8126666666666666,22.708626395755218,24,0.026905955445207602,0.42857142857142855,22.7086263958,24,0.0269059554452,0.428571428571
845,845,56,0,0.8124444444444444,22.708626395755218,24,0.026874114077816827,0.42857142857142855,22.7086263958,24,0.0268741140778,0.428571428571
846,846,56,0,0.8122222222222222,22.708626395755218,24,0.02684234798552626,0.42857142857142855,22.7086263958,24,0.0268423479855,0.428571428571
847,847,56,0,0.812,22.7119504937142,24,0.0268145814565693,0.42857142857142855,22.7119504937,24,0.0268145814566,0.428571428571
848,848,56,0,0.8117777777777777,22.81288140334778,24,0.026901982786966722,0.42857142857142855,22.8128814033,24,0.026901982787,0.428571428571
849,849,56,0,0.8115555555555556,22.796022239806426,24,0.02685043844500168,0.42857142857142855,22.7960222398,24,0.026850438445,0.428571428571
850,850,56,0,0.8113333333333334,22.793394239806425,24,0.026815757929184027,0.42857142857142855,22.7933942398,24,0.0268157579292,0.428571428571
851,851,56,0,0.8111111111111111,22.793394239806425,24,0.026784247050301323,0.42857142857142855,22.7933942398,24,0.0267842470503,0.428571428571
852,852,56,0,0.8108888888888889,22.793394239806425,24,0.02675281014061787,0.42857142857142855,22.7933942398,24,0.0267528101406,0.428571428571
853,853,56,0,0.8106666666666666,22.803394239806423,24,0.02673317026940964,0.42857142857142855,22.8033942398,24,0.0267331702694,0.428571428571
854,854,56,0,0.8104444444444444,22.944509884719835,24,0.026867107593348753,0.42857142857142855,22.9445098847,24,0.0268671075933,0.428571428571
855,855,57,0,0.8102222222222222,23.863645873421895,25,0.027910696927978824,0.43859649122807015,23.8636458734,25,0.027910696928,0.438596491228
856,856,57,0,0.81,23.793394239806425,25,0.027796021308185075,0.43859649122807015,23.7933942398,25,0.0277960213082,0.438596491228
857,857,57,0,0.8097777777777778,23.98036685748894,25,0.02798175829345267,0.43859649122807015,23.9803668575,25,0.0279817582935,0.438596491228
858,858,57,0,0.8095555555555556,23.793394239806425,25,0.027731228717723107,0.43859649122807015,23.7933942398,25,0.0277312287177,0.438596491228
859,859,57,0,0.8093333333333333,23.793394239806425,25,0.027698945564384663,0.43859649122807015,23.7933942398,25,0.0276989455644,0.438596491228
860,860,57,0,0.8091111111111111,23.793394239806425,25,0.027666737488147006,0.43859649122807015,23.7933942398,25,0.0276667374881,0.438596491228
861,861,57,0,0.8088888888888889,23.796351067821444,25,0.027638038406296684,0.43859649122807015,23.7963510678,25,0.0276380384063,0.438596491228
862,862,57,0,0.8086666666666666,23.77311311082912,25,0.027579017529964174,0.43859649122807015,23.7731131108,25,0.02757901753,0.438596491228
863,863,57,0,0.8084444444444444,23.793394239806425,25,0.027570561112174305,0.43859649122807015,23.7933942398,25,0.0275705611122,0.438596491228
864,864,57,0,0.8082222222222222,23.793394239806425,25,0.027538650740516694,0.43859649122807015,23.7933942398,25,0.0275386507405,0.438596491228
865,865,57,0,0.808,23.793394239806425,25,0.027506814150065232,0.43859649122807015,23.7933942398,25,0.0275068141501,0.438596491228
866,866,57,0,0.8077777777777778,23.793394239806425,25,0.02747505108522682,0.43859649122807015,23.7933942398,25,0.0274750510852,0.438596491228
867,867,57,0,0.8075555555555556,23.793394239806425,25,0.027443361291587573,0.43859649122807015,23.7933942398,25,0.0274433612916,0.438596491228
868,868,57,0,0.8073333333333333,23.793394239806425,25,0.027411744515906018,0.43859649122807015,23.7933942398,25,0.0274117445159,0.438596491228
869,869,57,0,0.8071111111111111,23.793394239806425,25,0.02738020050610636,0.43859649122807015,23.7933942398,25,0.0273802005061,0.438596491228
870,870,58,0,0.8068888888888889,24.88853860669874,26,0.02860751563988361,0.4482758620689655,24.8885386067,26,0.0286075156399,0.448275862069
871,871,58,0,0.8066666666666666,24.793394239806425,26,0.02846543540735525,0.4482758620689655,24.7933942398,26,0.0284654354074,0.448275862069
872,872,58,0,0.8064444444444444,24.836333559965414,26,0.028482033899042906,0.4482758620689655,24.83633356,26,0.028482033899,0.448275862069
873,873,58,0,0.8062222222222222,24.733493471787074,26,0.028331607642367782,0.4482758620689655,24.7334934718,26,0.0283316076424,0.448275862069
874,874,58,0,0.806,24.755094644283083,26,0.028323906915655703,0.4482758620689655,24.7550946443,26,0.0283239069157,0.448275862069
875,875,58,0,0.8057777777777778,24.733493471787074,26,0.02826684968204237,0.4482758620689655,24.7334934718,26,0.028266849682,0.448275862069
876,876,58,0,0.8055555555555556,24.714610413367076,26,0.028213025586035476,0.4482758620689655,24.7146104134,26,0.028213025586,0.448275862069
877,877,58,0,0.8053333333333333,24.714610413367076,26,0.028180855659483552,0.4482758620689655,24.7146104134,26,0.0281808556595,0.448275862069
878,878,58,0,0.8051111111111111,24.714610413367076,26,0.028148759012946556,0.4482758620689655,24.7146104134,26,0.0281487590129,0.448275862069
879,879,58,0,0.8048888888888889,24.714610413367076,26,0.028116735396322045,0.4482758620689655,24.7146104134,26,0.0281167353963,0.448275862069
880,880,58,0,0.8046666666666666,24.714610413367076,26,0.028084784560644404,0.4482758620689655,24.7146104134,26,0.0280847845606,0.448275862069
881,881,58,0,0.8044444444444444,24.714610413367076,26,0.028052906258078405,0.4482758620689655,24.7146104134,26,0.0280529062581,0.448275862069
882,882,58,0,0.8042222222222222,24.714610413367076,26,0.028021100241912785,0.4482758620689655,24.7146104134,26,0.0280211002419,0.448275862069
883,883,58,0,0.804,24.714610413367076,26,0.02798936626655388,0.4482758620689655,24.7146104134,26,0.0279893662666,0.448275862069
884,884,58,0,0.8037777777777778,24.714610413367076,26,0.027957704087519318,0.4482758620689655,24.7146104134,26,0.0279577040875,0.448275862069
885,885,59,0,0.8035555555555556,24.789956334752326,26,0.028011250095765338,0.4406779661016949,24.7899563348,26,0.0280112500958,0.440677966102
886,886,59,0,0.8033333333333333,24.714610413367076,26,0.027894594146012502,0.4406779661016949,24.7146104134,26,0.027894594146,0.440677966102
887,887,59,0,0.8031111111111111,24.815751581000658,26,0.02797717201916647,0.4406779661016949,24.815751581,26,0.0279771720192,0.440677966102
888,888,59,0,0.8028888888888889,24.714610413367076,26,0.027831768483521483,0.4406779661016949,24.7146104134,26,0.0278317684835,0.440677966102
889,889,59,0,0.8026666666666666,24.714610413367076,26,0.027800461657330796,0.4406779661016949,24.7146104134,26,0.0278004616573,0.440677966102
890,890,59,0,0.8024444444444444,24.814610413367074,26,0.027881584734120307,0.4406779661016949,24.8146104134,26,0.0278815847341,0.440677966102
891,891,59,0,0.8022222222222222,24.814610413367074,26,0.027850292270894583,0.4406779661016949,24.8146104134,26,0.0278502922709,0.440677966102
892,892,59,0,0.802,24.814610413367074,26,0.02781906997014246,0.4406779661016949,24.8146104134,26,0.0278190699701,0.440677966102
893,893,59,0,0.8017777777777778,24.814610413367074,26,0.027787917596155738,0.4406779661016949,24.8146104134,26,0.0277879175962,0.440677966102
894,894,59,0,0.8015555555555556,24.814610413367074,26,0.027756834914280843,0.4406779661016949,24.8146104134,26,0.0277568349143,0.440677966102
895,895,59,0,0.8013333333333333,24.814610413367074,26,0.027725821690912932,0.4406779661016949,24.8146104134,26,0.0277258216909,0.440677966102
896,896,59,0,0.8011111111111111,24.814610413367074,26,0.02769487769349004,0.4406779661016949,24.8146104134,26,0.0276948776935,0.440677966102
897,897,59,0,0.8008888888888889,24.814610413367074,26,0.02766400269048726,0.4406779661016949,24.8146104134,26,0.0276640026905,0.440677966102
898,898,59,0,0.8006666666666666,24.814610413367074,26,0.027633196451410994,0.4406779661016949,24.8146104134,26,0.0276331964514,0.440677966102
899,899,59,0,0.8004444444444444,24.814610413367074,26,0.027602458746793186,0.4406779661016949,24.8146104134,26,0.0276024587468,0.440677966102
900,900,60,0,0.8002222222222222,24.823937351850123,26,0.027582152613166804,0.43333333333333335,24.8239373519,26,0.0275821526132,0.433333333333
901,901,60,0,0.8,24.752545863684002,26,0.027472303955254164,0.43333333333333335,24.7525458637,26,0.0274723039553,0.433333333333
902,902,60,0,0.7997777777777778,24.752545863684002,26,0.0274418468555255,0.43333333333333335,24.7525458637,26,0.0274418468555,0.433333333333
903,903,60,0,0.7995555555555556,24.752545863684002,26,0.027411457213382062,0.43333333333333335,24.7525458637,26,0.0274114572134,0.433333333333
904,904,60,0,0.7993333333333333,24.832989049484787,26,0.02747012062996105,0.43333333333333335,24.8329890495,26,0.02747012063,0.433333333333
905,905,60,0,0.7991111111111111,24.832356017169,26,0.02743906742228619,0.43333333333333335,24.8323560172,26,0.0274390674223,0.433333333333
906,906,60,0,0.7988888888888889,24.832356017169,26,0.027408781475903976,0.43333333333333335,24.8323560172,26,0.0274087814759,0.433333333333
907,907,60,0,0.7986666666666666,24.832356017169,26,0.02737856231220397,0.43333333333333335,24.8323560172,26,0.0273785623122,0.433333333333
908,908,60,0,0.7984444444444445,25.122679818861855,26,0.027668149580244335,0.43333333333333335,25.1226798189,26,0.0276681495802,0.433333333333
909,909,60,0,0.7982222222222222,24.98304633440506,26,0.027484099377783344,0.43333333333333335,24.9830463344,26,0.0274840993778,0.433333333333
910,910,60,0,0.798,24.98304633440506,26,0.02745389707077479,0.43333333333333335,24.9830463344,26,0.0274538970708,0.433333333333
911,911,60,0,0.7977777777777778,24.98304633440506,26,0.027423761069599407,0.43333333333333335,24.9830463344,26,0.0274237610696,0.433333333333
912,912,60,0,0.7975555555555556,24.98304633440506,26,0.0273936911561459,0.43333333333333335,24.9830463344,26,0.0273936911561,0.433333333333
913,913,60,0,0.7973333333333333,24.98304633440506,26,0.027363687113258553,0.43333333333333335,24.9830463344,26,0.0273636871133,0.433333333333
914,914,60,0,0.7971111111111111,24.98304633440506,26,0.027333748724732012,0.43333333333333335,24.9830463344,26,0.0273337487247,0.433333333333
915,915,61,0,0.7968888888888889,26.046272804658983,27,0.02846587191766009,0.4426229508196721,26.0462728047,27,0.0284658719177,0.44262295082
916,916,61,0,0.7966666666666666,26.038009169407516,27,0.02842577420240995,0.4426229508196721,26.0380091694,27,0.0284257742024,0.44262295082
917,917,61,0,0.7964444444444445,26.047009169407517,27,0.028404590152025646,0.4426229508196721,26.0470091694,27,0.028404590152,0.44262295082
918,918,61,0,0.7962222222222222,26.051338840910383,27,0.02837836475044704,0.4426229508196721,26.0513388409,27,0.0283783647504,0.44262295082
919,919,61,0,0.796,26.051338840910383,27,0.028347485137008032,0.4426229508196721,26.0513388409,27,0.028347485137,0.44262295082
920,920,61,0,0.7957777777777778,26.051338840910383,27,0.02831667265316346,0.4426229508196721,26.0513388409,27,0.0283166726532,0.44262295082
921,921,61,0,0.7955555555555556,26.051338840910383,27,0.028285927080250142,0.4426229508196721,26.0513388409,27,0.0282859270803,0.44262295082
922,922,61,0,0.7953333333333333,26.052338840910384,27,0.02825633279925204,0.4426229508196721,26.0523388409,27,0.0282563327993,0.44262295082
923,923,61,0,0.7951111111111111,26.059873433048907,27,0.028233882376000982,0.4426229508196721,26.059873433,27,0.028233882376,0.44262295082
924,924,61,0,0.7948888888888889,26.059873433048907,27,0.028203326226243407,0.4426229508196721,26.059873433,27,0.0282033262262,0.44262295082
925,925,61,0,0.7946666666666666,26.059873433048907,27,0.028172836143836654,0.4426229508196721,26.059873433,27,0.0281728361438,0.44262295082
926,926,61,0,0.7944444444444445,26.059873433048907,27,0.02814241191473964,0.4426229508196721,26.059873433,27,0.0281424119147,0.44262295082
927,927,61,0,0.7942222222222222,26.059873433048907,27,0.02811205332583485,0.4426229508196721,26.059873433,27,0.0281120533258,0.44262295082
928,928,61,0,0.794,26.05987343304891,27,0.028081760164923395,0.4426229508196721,26.059873433,27,0.0280817601649,0.44262295082
929,929,61,0,0.7937777777777778,26.05987343304891,27,0.028051532220720033,0.4426229508196721,26.059873433,27,0.0280515322207,0.44262295082
930,930,62,0,0.7935555555555556,27.06874367192552,28,0.029106175991317765,0.45161290322580644,27.0687436719,28,0.0291061759913,0.451612903226
931,931,62,0,0.7933333333333333,26.899194554646204,28,0.028892797588234376,0.45161290322580644,26.8991945546,28,0.0288927975882,0.451612903226
932,932,62,0,0.7931111111111111,27.069598023458198,28,0.02904463307238004,0.45161290322580644,27.0695980235,28,0.0290446330724,0.451612903226
933,933,62,0,0.7928888888888889,26.899194554646204,28,0.02883086233081051,0.45161290322580644,26.8991945546,28,0.0288308623308,0.451612903226
934,934,62,0,0.7926666666666666,26.899194554646204,28,0.02879999416985675,0.45161290322580644,26.8991945546,28,0.0287999941699,0.451612903226
935,935,62,0,0.7924444444444445,26.899194554646204,28,0.028769192037054764,0.45161290322580644,26.8991945546,28,0.0287691920371,0.451612903226
936,936,62,0,0.7922222222222222,26.899490237447708,28,0.028738771621204817,0.45161290322580644,26.8994902374,28,0.0287387716212,0.451612903226
937,937,62,0,0.792,26.998874986366054,28,0.02881416754147925,0.45161290322580644,26.9988749864,28,0.0288141675415,0.451612903226
938,938,62,0,0.7917777777777778,26.998874986366054,28,0.028783448812756986,0.45161290322580644,26.9988749864,28,0.0287834488128,0.451612903226
939,939,62,0,0.7915555555555556,26.998874986366054,28,0.028752795512636906,0.45161290322580644,26.9988749864,28,0.0287527955126,0.451612903226
940,940,62,0,0.7913333333333333,26.998874986366054,28,0.028722207432304313,0.45161290322580644,26.9988749864,28,0.0287222074323,0.451612903226
941,941,62,0,0.7911111111111111,26.998874986366054,28,0.02869168436383215,0.45161290322580644,26.9988749864,28,0.0286916843638,0.451612903226
942,942,62,0,0.7908888888888889,26.998874986366054,28,0.02866122610017628,0.45161290322580644,26.9988749864,28,0.0286612261002,0.451612903226
943,943,62,0,0.7906666666666666,26.998874986366054,28,0.02863083243517079,0.45161290322580644,26.9988749864,28,0.0286308324352,0.451612903226
944,944,62,0,0.7904444444444445,26.998874986366054,28,0.028600503163523364,0.45161290322580644,26.9988749864,28,0.0286005031635,0.451612903226
945,945,63,0,0.7902222222222222,27.16140766680927,28,0.028742230335247906,0.4444444444444444,27.1614076668,28,0.0287422303352,0.444444444444
946,946,63,0,0.79,26.998874986366054,28,0.02854003698347363,0.4444444444444444,26.9988749864,28,0.0285400369835,0.444444444444
947,947,63,0,0.7897777777777778,27.28769506252122,28,0.028814883909737295,0.4444444444444444,27.2876950625,28,0.0288148839097,0.444444444444
948,948,63,0,0.7895555555555556,26.998874986366054,28,0.02847982593498529,0.4444444444444444,26.9988749864,28,0.028479825935,0.444444444444
949,949,63,0,0.7893333333333333,26.998874986366054,28,0.028449815580996896,0.4444444444444444,26.9988749864,28,0.028449815581,0.444444444444
950,950,63,0,0.7891111111111111,26.998874986366054,28,0.02841986840670111,0.4444444444444444,26.9988749864,28,0.0284198684067,0.444444444444
951,951,63,0,0.7888888888888889,26.998874986366054,28,0.02838998421279291,0.4444444444444444,26.9988749864,28,0.0283899842128,0.444444444444
952,952,63,0,0.7886666666666666,26.998874986366054,28,0.028360162800804677,0.4444444444444444,26.9988749864,28,0.0283601628008,0.444444444444
953,953,63,0,0.7884444444444445,26.998874986366054,28,0.02833040397310184,0.4444444444444444,26.9988749864,28,0.0283304039731,0.444444444444
954,954,63,0,0.7882222222222222,26.998874986366054,28,0.028300707532878465,0.4444444444444444,26.9988749864,28,0.0283007075329,0.444444444444
955,955,63,0,0.788,26.998874986366054,28,0.028271073284152938,0.4444444444444444,26.9988749864,28,0.0282710732842,0.444444444444
956,956,63,0,0.7877777777777778,26.998874986366054,28,0.028241501031763656,0.4444444444444444,26.9988749864,28,0.0282415010318,0.444444444444
957,957,63,0,0.7875555555555556,26.998874986366054,28,0.028211990581364737,0.4444444444444444,26.9988749864,28,0.0282119905814,0.444444444444
958,958,63,0,0.7873333333333333,26.998874986366054,28,0.02818254173942177,0.4444444444444444,26.9988749864,28,0.0281825417394,0.444444444444
959,959,63,0,0.7871111111111111,26.998874986366054,28,0.028153154313207564,0.4444444444444444,26.9988749864,28,0.0281531543132,0.444444444444
960,960,64,0,0.7868888888888889,28.053667579739383,29,0.029222570395561857,0.453125,28.0536675797,29,0.0292225703956,0.453125
961,961,64,0,0.7866666666666666,28.023999094636146,29,0.02916128938047466,0.453125,28.0239990946,29,0.0291612893805,0.453125
962,962,64,0,0.7864444444444445,28.023999094636146,29,0.029130976189850465,0.453125,28.0239990946,29,0.0291309761899,0.453125
963,963,64,0,0.7862222222222222,28.023999094636146,29,0.029100725954970038,0.453125,28.0239990946,29,0.029100725955,0.453125
964,964,64,0,0.786,28.023999094636146,29,0.029070538479913016,0.453125,28.0239990946,29,0.0290705384799,0.453125
965,965,64,0,0.7857777777777778,28.026627094636147,29,0.029043136885633314,0.453125,28.0266270946,29,0.0290431368856,0.453125
966,966,64,0,0.7855555555555556,28.13032174166154,29,0.029120415881637204,0.453125,28.1303217417,29,0.0291204158816,0.453125
967,967,64,0,0.7853333333333333,28.023999094636146,29,0.028980350666635103,0.453125,28.0239990946,29,0.0289803506666,0.453125
968,968,64,0,0.7851111111111111,28.023999094636146,29,0.028950412287847258,0.453125,28.0239990946,29,0.0289504122878,0.453125
969,969,64,0,0.7848888888888889,28.023999094636146,29,0.028920535701378893,0.453125,28.0239990946,29,0.0289205357014,0.453125
970,970,64,0,0.7846666666666666,28.023999094636146,29,0.028890720716119738,0.453125,28.0239990946,29,0.0288907207161,0.453125
971,971,64,0,0.7844444444444445,27.922193131092435,29,0.028756120629343393,0.453125,27.9221931311,29,0.0287561206293,0.453125
972,972,64,0,0.7842222222222222,27.922193131092435,29,0.028726536143099213,0.453125,27.9221931311,29,0.0287265361431,0.453125
973,973,64,0,0.784,27.922193131092435,29,0.028697012467720898,0.453125,27.9221931311,29,0.0286970124677,0.453125
974,974,64,0,0.7837777777777778,27.922193131092435,29,0.02866754941590599,0.453125,27.9221931311,29,0.0286675494159,0.453125
975,975,65,0,0.7835555555555556,28.93871417133097,30,0.02968073248341638,0.46153846153846156,28.9387141713,30,0.0296807324834,0.461538461538
976,976,65,0,0.7833333333333333,28.922193131092435,30,0.029633394601529132,0.46153846153846156,28.9221931311,30,0.0296333946015,0.461538461538
977,977,65,0,0.7831111111111111,28.969455951547474,30,0.02965143904969035,0.46153846153846156,28.9694559515,30,0.0296514390497,0.461538461538
978,978,65,0,0.7828888888888889,28.891312166776206,30,0.029541218984433747,0.46153846153846156,28.8913121668,30,0.0295412189844,0.461538461538
979,979,65,0,0.7826666666666666,29.092402660757138,30,0.02971644807023201,0.46153846153846156,29.0924026608,30,0.0297164480702,0.461538461538
980,980,65,0,0.7824444444444445,28.969459685182127,30,0.029560673148145027,0.46153846153846156,28.9694596852,30,0.0295606731481,0.461538461538
981,981,65,0,0.7822222222222223,28.969459685182127,30,0.029530539944120415,0.46153846153846156,28.9694596852,30,0.0295305399441,0.461538461538
982,982,65,0,0.782,28.969459685182127,30,0.02950046811118343,0.46153846153846156,28.9694596852,30,0.0295004681112,0.461538461538
983,983,65,0,0.7817777777777778,29.095392621193245,30,0.029598568281987023,0.46153846153846156,29.0953926212,30,0.029598568282,0.461538461538
984,984,65,0,0.7815555555555556,28.972150649574623,30,0.02944324253005551,0.46153846153846156,28.9721506496,30,0.0294432425301,0.461538461538
985,985,65,0,0.7813333333333333,29.08306842403138,30,0.029525957790894803,0.46153846153846156,29.083068424,30,0.0295259577909,0.461538461538
986,986,65,0,0.7811111111111111,28.961058872128948,30,0.029372270661388384,0.46153846153846156,28.9610588721,30,0.0293722706614,0.461538461538
987,987,65,0,0.7808888888888889,28.961058872128948,30,0.029342511521913826,0.46153846153846156,28.9610588721,30,0.0293425115219,0.461538461538
988,988,65,0,0.7806666666666666,28.961058872128948,30,0.029312812623612294,0.46153846153846156,28.9610588721,30,0.0293128126236,0.461538461538
989,989,65,0,0.7804444444444445,28.961058872128948,30,0.0292831737837502,0.46153846153846156,28.9610588721,30,0.0292831737838,0.461538461538
990,990,66,0,0.7802222222222223,30.031004562300183,31,0.030334348042727458,0.4696969696969697,30.0310045623,31,0.0303343480427,0.469696969697
991,991,66,0,0.78,30.084026347403984,31,0.030357241521093828,0.4696969696969697,30.0840263474,31,0.0303572415211,0.469696969697
992,992,66,0,0.7797777777777778,30.154355753698123,31,0.0303975360420344,0.4696969696969697,30.1543557537,31,0.030397536042,0.469696969697
993,993,66,0,0.7795555555555556,29.97709740409485,31,0.03018841631832311,0.4696969696969697,29.9770974041,31,0.0301884163183,0.469696969697
994,994,66,0,0.7793333333333333,29.97709740409485,31,0.030158045678163832,0.4696969696969697,29.9770974041,31,0.0301580456782,0.469696969697
995,995,66,0,0.7791111111111111,29.97709740409485,31,0.030127736084517437,0.4696969696969697,29.9770974041,31,0.0301277360845,0.469696969697
996,996,66,0,0.7788888888888889,29.97709740409485,31,0.030097487353508885,0.4696969696969697,29.9770974041,31,0.0300974873535,0.469696969697
997,997,66,0,0.7786666666666666,29.97709740409485,31,0.03006729930200085,0.4696969696969697,29.9770974041,31,0.030067299302,0.469696969697
998,998,66,0,0.7784444444444445,29.97709740409485,31,0.03003717174759003,0.4696969696969697,29.9770974041,31,0.0300371717476,0.469696969697
999,999,66,0,0.7782222222222223,29.97709740409485,31,0.03000710450860345,0.4696969696969697,29.9770974041,31,0.0300071045086,0.469696969697
1000,1000,66,0,0.778,29.97709740409485,31,0.02997709740409485,0.4696969696969697,29.9770974041,31,0.0299770974041,0.469696969697
1001,1001,66,0,0.7777777777777778,29.97709740409485,31,0.02994715025384101,0.4696969696969697,29.9770974041,31,0.0299471502538,0.469696969697
1002,1002,66,0,0.7775555555555556,29.97709740409485,31,0.029917262878338173,0.4696969696969697,29.9770974041,31,0.0299172628783,0.469696969697
1003,1003,66,0,0.7773333333333333,29.97709740409485,31,0.029887435098798452,0.4696969696969697,29.9770974041,31,0.0298874350988,0.469696969697
1004,1004,66,0,0.7771111111111111,29.97709740409485,31,0.029857666737146262,0.4696969696969697,29.9770974041,31,0.0298576667371,0.469696969697
1005,1005,67,0,0.7768888888888889,31.047043094266083,32,0.030892580193299584,0.47761194029850745,31.0470430943,32,0.0308925801933,0.477611940299
1006,1006,67,0,0.7766666666666666,30.97709740409485,32,0.030792343344030665,0.47761194029850745,30.9770974041,32,0.030792343344,0.477611940299
1007,1007,67,0,0.7764444444444445,31.16708564346806,32,0.030950432615161925,0.47761194029850745,31.1670856435,32,0.0309504326152,0.477611940299
1008,1008,67,0,0.7762222222222223,30.800153005911284,32,0.03055570734713421,0.47761194029850745,30.8001530059,32,0.0305557073471,0.477611940299
1009,1009,67,0,0.776,31.24047032222532,32,0.03096181399625899,0.47761194029850745,31.2404703222,32,0.0309618139963,0.477611940299
1010,1010,67,0,0.7757777777777778,30.800177844911282,32,0.030495225589021072,0.47761194029850745,30.8001778449,32,0.030495225589,0.477611940299
1011,1011,67,0,0.7755555555555556,30.804320804464744,32,0.030469160043980953,0.47761194029850745,30.8043208045,32,0.030469160044,0.477611940299
1012,1012,67,0,0.7753333333333333,30.915736643704747,32,0.030549146881131174,0.47761194029850745,30.9157366437,32,0.0305491468811,0.477611940299
1013,1013,67,0,0.7751111111111111,30.804320804464744,32,0.030409003755641408,0.47761194029850745,30.8043208045,32,0.0304090037556,0.477611940299
1014,1014,67,0,0.7748888888888888,30.714972858725638,32,0.030290900255153488,0.47761194029850745,30.7149728587,32,0.0302909002552,0.477611940299
