main.py --seed 7 --lr 0.1

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=37500, eps_start=1.0, frames=150000, games=500, gamma=0.99, log_interval=10000, lr=0.1, model=None, save_interval=10000, seed=7)

Environments loaded

Training status loaded

U 10000 | F 10000 | G 3333 | D 1 | EPS 0.733 | L 359.946 | R 413.000 | Avg L 0.360 | Avg R 0.413
U 20000 | F 20000 | G 6666 | D 2 | EPS 0.467 | L 344.374 | R 430.000 | Avg L 0.344 | Avg R 0.430
U 30000 | F 30000 | G 10000 | D 3 | EPS 0.200 | L 314.902 | R 446.000 | Avg L 0.315 | Avg R 0.446
U 40000 | F 40000 | G 13333 | D 4 | EPS 0.001 | L 284.845 | R 534.000 | Avg L 0.285 | Avg R 0.534
U 50000 | F 50000 | G 16666 | D 6 | EPS 0.001 | L 122.334 | R 486.000 | Avg L 0.122 | Avg R 0.486
U 60000 | F 60000 | G 20000 | D 7 | EPS 0.001 | L 110.847 | R 536.000 | Avg L 0.111 | Avg R 0.536
U 70000 | F 70000 | G 23333 | D 8 | EPS 0.001 | L 41.498 | R 515.000 | Avg L 0.041 | Avg R 0.515
U 80000 | F 80000 | G 26666 | D 9 | EPS 0.001 | L -16.200 | R 463.000 | Avg L -0.016 | Avg R 0.463
U 90000 | F 90000 | G 30000 | D 10 | EPS 0.001 | L 18.917 | R 490.000 | Avg L 0.019 | Avg R 0.490
U 100000 | F 100000 | G 33333 | D 12 | EPS 0.001 | L 56.581 | R 527.000 | Avg L 0.057 | Avg R 0.527
U 110000 | F 110000 | G 36666 | D 13 | EPS 0.001 | L 66.658 | R 508.000 | Avg L 0.067 | Avg R 0.508
U 120000 | F 120000 | G 40000 | D 14 | EPS 0.001 | L 24.821 | R 517.000 | Avg L 0.025 | Avg R 0.517
U 130000 | F 130000 | G 43333 | D 15 | EPS 0.001 | L 0.201 | R 490.000 | Avg L 0.000 | Avg R 0.490
U 140000 | F 140000 | G 46666 | D 17 | EPS 0.001 | L 30.146 | R 511.000 | Avg L 0.030 | Avg R 0.511
U 150000 | F 150000 | G 50000 | D 18 | EPS 0.001 | L -10.246 | R 486.000 | Avg L -0.010 | Avg R 0.486
