main.py --seed 7

Namespace(algo='q-learning', convg=1e-05, env='tokens-v0', eps_final=0.001, eps_frames=1500, eps_start=1.0, frames=30000, games=500, gamma=1.0, log_interval=1, lr=0.1, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 2822 | F 2822 | G 940 | D 2 | EPS 0.001 | LR 0.00010 | L -270.753 | R 629.000 | Avg L -0.235 | Avg R 0.730
U 2823 | F 2823 | G 940 | D 2 | EPS 0.001 | LR 0.00010 | L -270.753 | R 629.000 | Avg L -0.235 | Avg R 0.730
U 2823 | F 2823 | G 941 | D 2 | EPS 0.001 | LR 0.00010 | L -270.719 | R 630.000 | Avg L -0.235 | Avg R 0.730
U 2824 | F 2824 | G 941 | D 2 | EPS 0.001 | LR 0.00010 | L -270.719 | R 630.000 | Avg L -0.235 | Avg R 0.730
U 2825 | F 2825 | G 941 | D 2 | EPS 0.001 | LR 0.00010 | L -270.719 | R 630.000 | Avg L -0.235 | Avg R 0.730
U 2826 | F 2826 | G 941 | D 2 | EPS 0.001 | LR 0.00010 | L -270.719 | R 630.000 | Avg L -0.235 | Avg R 0.730
U 2826 | F 2826 | G 942 | D 2 | EPS 0.001 | LR 0.00010 | L -270.684 | R 631.000 | Avg L -0.235 | Avg R 0.730
U 2827 | F 2827 | G 942 | D 2 | EPS 0.001 | LR 0.00010 | L -270.684 | R 631.000 | Avg L -0.235 | Avg R 0.730
U 2828 | F 2828 | G 942 | D 2 | EPS 0.001 | LR 0.00010 | L -270.684 | R 631.000 | Avg L -0.235 | Avg R 0.730
U 2829 | F 2829 | G 942 | D 2 | EPS 0.001 | LR 0.00010 | L -270.684 | R 631.000 | Avg L -0.235 | Avg R 0.730
U 2829 | F 2829 | G 943 | D 2 | EPS 0.001 | LR 0.00010 | L -270.649 | R 632.000 | Avg L -0.235 | Avg R 0.730
U 2830 | F 2830 | G 943 | D 2 | EPS 0.001 | LR 0.00010 | L -270.649 | R 632.000 | Avg L -0.235 | Avg R 0.730
U 2831 | F 2831 | G 943 | D 2 | EPS 0.001 | LR 0.00010 | L -270.649 | R 632.000 | Avg L -0.235 | Avg R 0.730
U 2832 | F 2832 | G 943 | D 2 | EPS 0.001 | LR 0.00010 | L -270.649 | R 632.000 | Avg L -0.235 | Avg R 0.730
U 2832 | F 2832 | G 944 | D 2 | EPS 0.001 | LR 0.00010 | L -270.615 | R 633.000 | Avg L -0.235 | Avg R 0.730
U 2833 | F 2833 | G 944 | D 2 | EPS 0.001 | LR 0.00010 | L -270.615 | R 633.000 | Avg L -0.235 | Avg R 0.730
U 2834 | F 2834 | G 944 | D 2 | EPS 0.001 | LR 0.00010 | L -270.615 | R 633.000 | Avg L -0.235 | Avg R 0.730
U 2835 | F 2835 | G 944 | D 2 | EPS 0.001 | LR 0.00010 | L -270.615 | R 633.000 | Avg L -0.235 | Avg R 0.730
U 2835 | F 2835 | G 945 | D 2 | EPS 0.001 | LR 0.00010 | L -271.580 | R 633.000 | Avg L -0.245 | Avg R 0.720
U 2836 | F 2836 | G 945 | D 2 | EPS 0.001 | LR 0.00010 | L -271.580 | R 633.000 | Avg L -0.245 | Avg R 0.720
U 2837 | F 2837 | G 945 | D 2 | EPS 0.001 | LR 0.00010 | L -271.580 | R 633.000 | Avg L -0.245 | Avg R 0.720
U 2838 | F 2838 | G 945 | D 2 | EPS 0.001 | LR 0.00010 | L -271.580 | R 633.000 | Avg L -0.245 | Avg R 0.720
U 2838 | F 2838 | G 946 | D 2 | EPS 0.001 | LR 0.00010 | L -271.545 | R 634.000 | Avg L -0.245 | Avg R 0.720
U 2839 | F 2839 | G 946 | D 2 | EPS 0.001 | LR 0.00010 | L -271.545 | R 634.000 | Avg L -0.245 | Avg R 0.720
U 2840 | F 2840 | G 946 | D 2 | EPS 0.001 | LR 0.00010 | L -271.545 | R 634.000 | Avg L -0.245 | Avg R 0.720
U 2841 | F 2841 | G 946 | D 2 | EPS 0.001 | LR 0.00010 | L -271.545 | R 634.000 | Avg L -0.245 | Avg R 0.720
U 2841 | F 2841 | G 947 | D 2 | EPS 0.001 | LR 0.00010 | L -272.511 | R 634.000 | Avg L -0.255 | Avg R 0.710
U 2842 | F 2842 | G 947 | D 2 | EPS 0.001 | LR 0.00010 | L -272.511 | R 634.000 | Avg L -0.255 | Avg R 0.710
U 2843 | F 2843 | G 947 | D 2 | EPS 0.001 | LR 0.00010 | L -272.511 | R 634.000 | Avg L -0.255 | Avg R 0.710
U 2844 | F 2844 | G 947 | D 2 | EPS 0.001 | LR 0.00010 | L -272.511 | R 634.000 | Avg L -0.255 | Avg R 0.710
U 2844 | F 2844 | G 948 | D 2 | EPS 0.001 | LR 0.00010 | L -272.476 | R 635.000 | Avg L -0.245 | Avg R 0.720
U 2845 | F 2845 | G 948 | D 2 | EPS 0.001 | LR 0.00010 | L -272.476 | R 635.000 | Avg L -0.245 | Avg R 0.720
U 2846 | F 2846 | G 948 | D 2 | EPS 0.001 | LR 0.00010 | L -272.476 | R 635.000 | Avg L -0.245 | Avg R 0.720
U 2847 | F 2847 | G 948 | D 2 | EPS 0.001 | LR 0.00010 | L -272.476 | R 635.000 | Avg L -0.245 | Avg R 0.720
U 2847 | F 2847 | G 949 | D 2 | EPS 0.001 | LR 0.00010 | L -272.442 | R 636.000 | Avg L -0.245 | Avg R 0.720
U 2848 | F 2848 | G 949 | D 2 | EPS 0.001 | LR 0.00010 | L -272.442 | R 636.000 | Avg L -0.245 | Avg R 0.720
U 2849 | F 2849 | G 949 | D 2 | EPS 0.001 | LR 0.00010 | L -272.442 | R 636.000 | Avg L -0.245 | Avg R 0.720
U 2850 | F 2850 | G 949 | D 2 | EPS 0.001 | LR 0.00010 | L -272.442 | R 636.000 | Avg L -0.245 | Avg R 0.720
U 2850 | F 2850 | G 950 | D 2 | EPS 0.001 | LR 0.00010 | L -272.407 | R 637.000 | Avg L -0.235 | Avg R 0.730
U 2851 | F 2851 | G 950 | D 2 | EPS 0.001 | LR 0.00010 | L -272.407 | R 637.000 | Avg L -0.235 | Avg R 0.730
U 2852 | F 2852 | G 950 | D 2 | EPS 0.001 | LR 0.00010 | L -272.407 | R 637.000 | Avg L -0.235 | Avg R 0.730
U 2853 | F 2853 | G 950 | D 2 | EPS 0.001 | LR 0.00010 | L -272.407 | R 637.000 | Avg L -0.235 | Avg R 0.730
U 2853 | F 2853 | G 951 | D 2 | EPS 0.001 | LR 0.00010 | L -273.372 | R 637.000 | Avg L -0.245 | Avg R 0.720
U 2854 | F 2854 | G 951 | D 2 | EPS 0.001 | LR 0.00010 | L -273.372 | R 637.000 | Avg L -0.245 | Avg R 0.720
U 2855 | F 2855 | G 951 | D 2 | EPS 0.001 | LR 0.00010 | L -273.372 | R 637.000 | Avg L -0.245 | Avg R 0.720
U 2856 | F 2856 | G 951 | D 2 | EPS 0.001 | LR 0.00010 | L -273.372 | R 637.000 | Avg L -0.245 | Avg R 0.720
U 2856 | F 2856 | G 952 | D 2 | EPS 0.001 | LR 0.00010 | L -274.338 | R 637.000 | Avg L -0.255 | Avg R 0.710
U 2857 | F 2857 | G 952 | D 2 | EPS 0.001 | LR 0.00010 | L -274.338 | R 637.000 | Avg L -0.255 | Avg R 0.710
U 2858 | F 2858 | G 952 | D 2 | EPS 0.001 | LR 0.00010 | L -274.338 | R 637.000 | Avg L -0.255 | Avg R 0.710
U 2859 | F 2859 | G 952 | D 2 | EPS 0.001 | LR 0.00010 | L -274.338 | R 637.000 | Avg L -0.255 | Avg R 0.710
U 2859 | F 2859 | G 953 | D 2 | EPS 0.001 | LR 0.00010 | L -274.303 | R 638.000 | Avg L -0.255 | Avg R 0.710
U 2860 | F 2860 | G 953 | D 2 | EPS 0.001 | LR 0.00010 | L -274.303 | R 638.000 | Avg L -0.255 | Avg R 0.710
U 2861 | F 2861 | G 953 | D 2 | EPS 0.001 | LR 0.00010 | L -274.303 | R 638.000 | Avg L -0.255 | Avg R 0.710
U 2862 | F 2862 | G 953 | D 2 | EPS 0.001 | LR 0.00010 | L -274.303 | R 638.000 | Avg L -0.255 | Avg R 0.710
U 2862 | F 2862 | G 954 | D 2 | EPS 0.001 | LR 0.00010 | L -274.269 | R 639.000 | Avg L -0.255 | Avg R 0.710
U 2863 | F 2863 | G 954 | D 2 | EPS 0.001 | LR 0.00010 | L -274.269 | R 639.000 | Avg L -0.255 | Avg R 0.710
U 2864 | F 2864 | G 954 | D 2 | EPS 0.001 | LR 0.00010 | L -274.269 | R 639.000 | Avg L -0.255 | Avg R 0.710
U 2865 | F 2865 | G 954 | D 2 | EPS 0.001 | LR 0.00010 | L -274.269 | R 639.000 | Avg L -0.255 | Avg R 0.710
U 2865 | F 2865 | G 955 | D 2 | EPS 0.001 | LR 0.00010 | L -274.234 | R 640.000 | Avg L -0.255 | Avg R 0.710
U 2866 | F 2866 | G 955 | D 2 | EPS 0.001 | LR 0.00010 | L -274.234 | R 640.000 | Avg L -0.255 | Avg R 0.710
U 2867 | F 2867 | G 955 | D 2 | EPS 0.001 | LR 0.00010 | L -274.234 | R 640.000 | Avg L -0.255 | Avg R 0.710
U 2868 | F 2868 | G 955 | D 2 | EPS 0.001 | LR 0.00010 | L -274.234 | R 640.000 | Avg L -0.255 | Avg R 0.710
U 2868 | F 2868 | G 956 | D 2 | EPS 0.001 | LR 0.00010 | L -274.199 | R 641.000 | Avg L -0.245 | Avg R 0.720
U 2869 | F 2869 | G 956 | D 2 | EPS 0.001 | LR 0.00010 | L -274.199 | R 641.000 | Avg L -0.245 | Avg R 0.720
U 2870 | F 2870 | G 956 | D 2 | EPS 0.001 | LR 0.00010 | L -274.199 | R 641.000 | Avg L -0.245 | Avg R 0.720
U 2871 | F 2871 | G 956 | D 2 | EPS 0.001 | LR 0.00010 | L -274.199 | R 641.000 | Avg L -0.245 | Avg R 0.720
U 2871 | F 2871 | G 957 | D 2 | EPS 0.001 | LR 0.00010 | L -275.165 | R 641.000 | Avg L -0.255 | Avg R 0.710
U 2872 | F 2872 | G 957 | D 2 | EPS 0.001 | LR 0.00010 | L -275.165 | R 641.000 | Avg L -0.255 | Avg R 0.710
U 2873 | F 2873 | G 957 | D 2 | EPS 0.001 | LR 0.00010 | L -275.165 | R 641.000 | Avg L -0.255 | Avg R 0.710
U 2874 | F 2874 | G 957 | D 2 | EPS 0.001 | LR 0.00010 | L -275.165 | R 641.000 | Avg L -0.255 | Avg R 0.710
U 2874 | F 2874 | G 958 | D 2 | EPS 0.001 | LR 0.00010 | L -275.130 | R 642.000 | Avg L -0.255 | Avg R 0.710
U 2875 | F 2875 | G 958 | D 2 | EPS 0.001 | LR 0.00010 | L -275.130 | R 642.000 | Avg L -0.255 | Avg R 0.710
U 2876 | F 2876 | G 958 | D 2 | EPS 0.001 | LR 0.00010 | L -275.130 | R 642.000 | Avg L -0.255 | Avg R 0.710
U 2877 | F 2877 | G 958 | D 2 | EPS 0.001 | LR 0.00010 | L -275.130 | R 642.000 | Avg L -0.255 | Avg R 0.710
U 2877 | F 2877 | G 959 | D 2 | EPS 0.001 | LR 0.00010 | L -276.096 | R 642.000 | Avg L -0.265 | Avg R 0.700
U 2878 | F 2878 | G 959 | D 2 | EPS 0.001 | LR 0.00010 | L -276.096 | R 642.000 | Avg L -0.265 | Avg R 0.700
U 2879 | F 2879 | G 959 | D 2 | EPS 0.001 | LR 0.00010 | L -276.096 | R 642.000 | Avg L -0.265 | Avg R 0.700
U 2880 | F 2880 | G 959 | D 2 | EPS 0.001 | LR 0.00010 | L -276.096 | R 642.000 | Avg L -0.265 | Avg R 0.700
U 2880 | F 2880 | G 960 | D 2 | EPS 0.001 | LR 0.00010 | L -276.061 | R 643.000 | Avg L -0.265 | Avg R 0.700
U 2881 | F 2881 | G 960 | D 2 | EPS 0.001 | LR 0.00010 | L -276.061 | R 643.000 | Avg L -0.265 | Avg R 0.700
U 2882 | F 2882 | G 960 | D 2 | EPS 0.001 | LR 0.00010 | L -276.061 | R 643.000 | Avg L -0.265 | Avg R 0.700
U 2883 | F 2883 | G 960 | D 2 | EPS 0.001 | LR 0.00010 | L -276.061 | R 643.000 | Avg L -0.265 | Avg R 0.700
U 2883 | F 2883 | G 961 | D 2 | EPS 0.001 | LR 0.00010 | L -276.026 | R 644.000 | Avg L -0.265 | Avg R 0.700
U 2884 | F 2884 | G 961 | D 2 | EPS 0.001 | LR 0.00010 | L -276.026 | R 644.000 | Avg L -0.265 | Avg R 0.700
U 2885 | F 2885 | G 961 | D 2 | EPS 0.001 | LR 0.00010 | L -276.026 | R 644.000 | Avg L -0.265 | Avg R 0.700
U 2886 | F 2886 | G 961 | D 2 | EPS 0.001 | LR 0.00010 | L -276.026 | R 644.000 | Avg L -0.265 | Avg R 0.700
U 2886 | F 2886 | G 962 | D 2 | EPS 0.001 | LR 0.00010 | L -275.992 | R 645.000 | Avg L -0.265 | Avg R 0.700
U 2887 | F 2887 | G 962 | D 2 | EPS 0.001 | LR 0.00010 | L -275.992 | R 645.000 | Avg L -0.265 | Avg R 0.700
U 2888 | F 2888 | G 962 | D 2 | EPS 0.001 | LR 0.00010 | L -275.992 | R 645.000 | Avg L -0.265 | Avg R 0.700
U 2889 | F 2889 | G 962 | D 2 | EPS 0.001 | LR 0.00010 | L -275.992 | R 645.000 | Avg L -0.265 | Avg R 0.700
U 2889 | F 2889 | G 963 | D 2 | EPS 0.001 | LR 0.00010 | L -276.957 | R 645.000 | Avg L -0.275 | Avg R 0.690
U 2890 | F 2890 | G 963 | D 2 | EPS 0.001 | LR 0.00010 | L -276.957 | R 645.000 | Avg L -0.275 | Avg R 0.690
U 2891 | F 2891 | G 963 | D 2 | EPS 0.001 | LR 0.00010 | L -276.957 | R 645.000 | Avg L -0.275 | Avg R 0.690
U 2892 | F 2892 | G 963 | D 2 | EPS 0.001 | LR 0.00010 | L -276.957 | R 645.000 | Avg L -0.275 | Avg R 0.690
U 2892 | F 2892 | G 964 | D 2 | EPS 0.001 | LR 0.00010 | L -277.923 | R 645.000 | Avg L -0.285 | Avg R 0.680
U 2893 | F 2893 | G 964 | D 2 | EPS 0.001 | LR 0.00010 | L -277.923 | R 645.000 | Avg L -0.285 | Avg R 0.680
U 2894 | F 2894 | G 964 | D 2 | EPS 0.001 | LR 0.00010 | L -277.923 | R 645.000 | Avg L -0.285 | Avg R 0.680
U 2895 | F 2895 | G 964 | D 2 | EPS 0.001 | LR 0.00010 | L -277.923 | R 645.000 | Avg L -0.285 | Avg R 0.680
U 2895 | F 2895 | G 965 | D 2 | EPS 0.001 | LR 0.00010 | L -278.888 | R 645.000 | Avg L -0.295 | Avg R 0.670
U 2896 | F 2896 | G 965 | D 2 | EPS 0.001 | LR 0.00010 | L -278.888 | R 645.000 | Avg L -0.295 | Avg R 0.670
U 2897 | F 2897 | G 965 | D 2 | EPS 0.001 | LR 0.00010 | L -278.888 | R 645.000 | Avg L -0.295 | Avg R 0.670
U 2898 | F 2898 | G 965 | D 2 | EPS 0.001 | LR 0.00010 | L -278.888 | R 645.000 | Avg L -0.295 | Avg R 0.670
U 2898 | F 2898 | G 966 | D 2 | EPS 0.001 | LR 0.00010 | L -278.854 | R 646.000 | Avg L -0.295 | Avg R 0.670
U 2899 | F 2899 | G 966 | D 2 | EPS 0.001 | LR 0.00010 | L -278.854 | R 646.000 | Avg L -0.295 | Avg R 0.670
U 2900 | F 2900 | G 966 | D 2 | EPS 0.001 | LR 0.00010 | L -278.854 | R 646.000 | Avg L -0.295 | Avg R 0.670
U 2901 | F 2901 | G 966 | D 2 | EPS 0.001 | LR 0.00010 | L -278.854 | R 646.000 | Avg L -0.295 | Avg R 0.670
U 2901 | F 2901 | G 967 | D 2 | EPS 0.001 | LR 0.00010 | L -278.819 | R 647.000 | Avg L -0.285 | Avg R 0.680
U 2902 | F 2902 | G 967 | D 2 | EPS 0.001 | LR 0.00010 | L -278.819 | R 647.000 | Avg L -0.285 | Avg R 0.680
U 2903 | F 2903 | G 967 | D 2 | EPS 0.001 | LR 0.00010 | L -278.819 | R 647.000 | Avg L -0.285 | Avg R 0.680
U 2904 | F 2904 | G 967 | D 2 | EPS 0.001 | LR 0.00010 | L -278.819 | R 647.000 | Avg L -0.285 | Avg R 0.680
U 2904 | F 2904 | G 968 | D 2 | EPS 0.001 | LR 0.00010 | L -278.784 | R 648.000 | Avg L -0.285 | Avg R 0.680
U 2905 | F 2905 | G 968 | D 2 | EPS 0.001 | LR 0.00010 | L -278.784 | R 648.000 | Avg L -0.285 | Avg R 0.680
U 2906 | F 2906 | G 968 | D 2 | EPS 0.001 | LR 0.00010 | L -278.784 | R 648.000 | Avg L -0.285 | Avg R 0.680
U 2907 | F 2907 | G 968 | D 2 | EPS 0.001 | LR 0.00010 | L -278.784 | R 648.000 | Avg L -0.285 | Avg R 0.680
U 2907 | F 2907 | G 969 | D 2 | EPS 0.001 | LR 0.00010 | L -278.750 | R 649.000 | Avg L -0.285 | Avg R 0.680
U 2908 | F 2908 | G 969 | D 2 | EPS 0.001 | LR 0.00010 | L -278.750 | R 649.000 | Avg L -0.285 | Avg R 0.680
U 2909 | F 2909 | G 969 | D 2 | EPS 0.001 | LR 0.00010 | L -278.750 | R 649.000 | Avg L -0.285 | Avg R 0.680
U 2910 | F 2910 | G 969 | D 2 | EPS 0.001 | LR 0.00010 | L -278.750 | R 649.000 | Avg L -0.285 | Avg R 0.680
U 2910 | F 2910 | G 970 | D 2 | EPS 0.001 | LR 0.00010 | L -278.715 | R 650.000 | Avg L -0.275 | Avg R 0.690
U 2911 | F 2911 | G 970 | D 2 | EPS 0.001 | LR 0.00010 | L -278.715 | R 650.000 | Avg L -0.275 | Avg R 0.690
U 2912 | F 2912 | G 970 | D 2 | EPS 0.001 | LR 0.00010 | L -278.715 | R 650.000 | Avg L -0.275 | Avg R 0.690
U 2913 | F 2913 | G 970 | D 2 | EPS 0.001 | LR 0.00010 | L -278.715 | R 650.000 | Avg L -0.275 | Avg R 0.690
U 2913 | F 2913 | G 971 | D 2 | EPS 0.001 | LR 0.00010 | L -278.681 | R 651.000 | Avg L -0.275 | Avg R 0.690
U 2914 | F 2914 | G 971 | D 2 | EPS 0.001 | LR 0.00010 | L -278.681 | R 651.000 | Avg L -0.275 | Avg R 0.690
U 2915 | F 2915 | G 971 | D 2 | EPS 0.001 | LR 0.00010 | L -278.681 | R 651.000 | Avg L -0.275 | Avg R 0.690
U 2916 | F 2916 | G 971 | D 2 | EPS 0.001 | LR 0.00010 | L -278.681 | R 651.000 | Avg L -0.275 | Avg R 0.690
U 2916 | F 2916 | G 972 | D 2 | EPS 0.001 | LR 0.00010 | L -278.646 | R 652.000 | Avg L -0.265 | Avg R 0.700
U 2917 | F 2917 | G 972 | D 2 | EPS 0.001 | LR 0.00010 | L -278.646 | R 652.000 | Avg L -0.265 | Avg R 0.700
U 2918 | F 2918 | G 972 | D 2 | EPS 0.001 | LR 0.00010 | L -278.646 | R 652.000 | Avg L -0.265 | Avg R 0.700
U 2919 | F 2919 | G 972 | D 2 | EPS 0.001 | LR 0.00010 | L -278.646 | R 652.000 | Avg L -0.265 | Avg R 0.700
U 2919 | F 2919 | G 973 | D 2 | EPS 0.001 | LR 0.00010 | L -278.612 | R 653.000 | Avg L -0.265 | Avg R 0.700
U 2920 | F 2920 | G 973 | D 2 | EPS 0.001 | LR 0.00010 | L -278.612 | R 653.000 | Avg L -0.265 | Avg R 0.700
U 2921 | F 2921 | G 973 | D 2 | EPS 0.001 | LR 0.00010 | L -278.612 | R 653.000 | Avg L -0.265 | Avg R 0.700
U 2922 | F 2922 | G 973 | D 2 | EPS 0.001 | LR 0.00010 | L -278.612 | R 653.000 | Avg L -0.265 | Avg R 0.700
U 2922 | F 2922 | G 974 | D 2 | EPS 0.001 | LR 0.00010 | L -278.577 | R 654.000 | Avg L -0.265 | Avg R 0.700
U 2923 | F 2923 | G 974 | D 2 | EPS 0.001 | LR 0.00010 | L -278.577 | R 654.000 | Avg L -0.265 | Avg R 0.700
U 2924 | F 2924 | G 974 | D 2 | EPS 0.001 | LR 0.00010 | L -278.577 | R 654.000 | Avg L -0.265 | Avg R 0.700
U 2925 | F 2925 | G 974 | D 2 | EPS 0.001 | LR 0.00010 | L -278.577 | R 654.000 | Avg L -0.265 | Avg R 0.700
U 2925 | F 2925 | G 975 | D 2 | EPS 0.001 | LR 0.00010 | L -278.542 | R 655.000 | Avg L -0.265 | Avg R 0.700
U 2926 | F 2926 | G 975 | D 2 | EPS 0.001 | LR 0.00010 | L -278.542 | R 655.000 | Avg L -0.265 | Avg R 0.700
U 2927 | F 2927 | G 975 | D 2 | EPS 0.001 | LR 0.00010 | L -278.542 | R 655.000 | Avg L -0.265 | Avg R 0.700
U 2928 | F 2928 | G 975 | D 2 | EPS 0.001 | LR 0.00010 | L -278.542 | R 655.000 | Avg L -0.265 | Avg R 0.700
U 2928 | F 2928 | G 976 | D 2 | EPS 0.001 | LR 0.00010 | L -278.508 | R 656.000 | Avg L -0.265 | Avg R 0.700
U 2929 | F 2929 | G 976 | D 2 | EPS 0.001 | LR 0.00010 | L -278.508 | R 656.000 | Avg L -0.265 | Avg R 0.700
U 2930 | F 2930 | G 976 | D 2 | EPS 0.001 | LR 0.00010 | L -278.508 | R 656.000 | Avg L -0.265 | Avg R 0.700
U 2931 | F 2931 | G 976 | D 2 | EPS 0.001 | LR 0.00010 | L -278.508 | R 656.000 | Avg L -0.265 | Avg R 0.700
U 2931 | F 2931 | G 977 | D 2 | EPS 0.001 | LR 0.00010 | L -278.473 | R 657.000 | Avg L -0.265 | Avg R 0.700
U 2932 | F 2932 | G 977 | D 2 | EPS 0.001 | LR 0.00010 | L -278.473 | R 657.000 | Avg L -0.265 | Avg R 0.700
U 2933 | F 2933 | G 977 | D 2 | EPS 0.001 | LR 0.00010 | L -278.473 | R 657.000 | Avg L -0.265 | Avg R 0.700
U 2934 | F 2934 | G 977 | D 2 | EPS 0.001 | LR 0.00010 | L -278.473 | R 657.000 | Avg L -0.265 | Avg R 0.700
U 2934 | F 2934 | G 978 | D 2 | EPS 0.001 | LR 0.00010 | L -279.439 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2935 | F 2935 | G 978 | D 2 | EPS 0.001 | LR 0.00010 | L -279.439 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2936 | F 2936 | G 978 | D 2 | EPS 0.001 | LR 0.00010 | L -279.439 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2937 | F 2937 | G 978 | D 2 | EPS 0.001 | LR 0.00010 | L -279.439 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2937 | F 2937 | G 979 | D 2 | EPS 0.001 | LR 0.00010 | L -280.404 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2938 | F 2938 | G 979 | D 2 | EPS 0.001 | LR 0.00010 | L -280.404 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2939 | F 2939 | G 979 | D 2 | EPS 0.001 | LR 0.00010 | L -280.404 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2940 | F 2940 | G 979 | D 2 | EPS 0.001 | LR 0.00010 | L -280.404 | R 657.000 | Avg L -0.275 | Avg R 0.690
U 2940 | F 2940 | G 980 | D 2 | EPS 0.001 | LR 0.00010 | L -280.370 | R 658.000 | Avg L -0.275 | Avg R 0.690
U 2941 | F 2941 | G 980 | D 2 | EPS 0.001 | LR 0.00010 | L -280.370 | R 658.000 | Avg L -0.275 | Avg R 0.690
U 2942 | F 2942 | G 980 | D 2 | EPS 0.001 | LR 0.00010 | L -280.370 | R 658.000 | Avg L -0.275 | Avg R 0.690
U 2943 | F 2943 | G 980 | D 2 | EPS 0.001 | LR 0.00010 | L -280.370 | R 658.000 | Avg L -0.275 | Avg R 0.690
U 2943 | F 2943 | G 981 | D 2 | EPS 0.001 | LR 0.00010 | L -280.335 | R 659.000 | Avg L -0.275 | Avg R 0.690
U 2944 | F 2944 | G 981 | D 2 | EPS 0.001 | LR 0.00010 | L -280.335 | R 659.000 | Avg L -0.275 | Avg R 0.690
U 2945 | F 2945 | G 981 | D 2 | EPS 0.001 | LR 0.00010 | L -280.335 | R 659.000 | Avg L -0.275 | Avg R 0.690
U 2946 | F 2946 | G 981 | D 2 | EPS 0.001 | LR 0.00010 | L -280.335 | R 659.000 | Avg L -0.275 | Avg R 0.690
U 2946 | F 2946 | G 982 | D 2 | EPS 0.001 | LR 0.00010 | L -281.301 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2947 | F 2947 | G 982 | D 2 | EPS 0.001 | LR 0.00010 | L -281.301 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2948 | F 2948 | G 982 | D 2 | EPS 0.001 | LR 0.00010 | L -281.301 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2949 | F 2949 | G 982 | D 2 | EPS 0.001 | LR 0.00010 | L -281.301 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2949 | F 2949 | G 983 | D 2 | EPS 0.001 | LR 0.00010 | L -282.266 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2950 | F 2950 | G 983 | D 2 | EPS 0.001 | LR 0.00010 | L -282.266 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2951 | F 2951 | G 983 | D 2 | EPS 0.001 | LR 0.00010 | L -282.266 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2952 | F 2952 | G 983 | D 2 | EPS 0.001 | LR 0.00010 | L -282.266 | R 659.000 | Avg L -0.285 | Avg R 0.680
U 2952 | F 2952 | G 984 | D 2 | EPS 0.001 | LR 0.00010 | L -283.231 | R 659.000 | Avg L -0.295 | Avg R 0.670
U 2953 | F 2953 | G 984 | D 2 | EPS 0.001 | LR 0.00010 | L -283.231 | R 659.000 | Avg L -0.295 | Avg R 0.670
U 2954 | F 2954 | G 984 | D 2 | EPS 0.001 | LR 0.00010 | L -283.231 | R 659.000 | Avg L -0.295 | Avg R 0.670
U 2955 | F 2955 | G 984 | D 2 | EPS 0.001 | LR 0.00010 | L -283.231 | R 659.000 | Avg L -0.295 | Avg R 0.670
U 2955 | F 2955 | G 985 | D 2 | EPS 0.001 | LR 0.00010 | L -283.197 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2956 | F 2956 | G 985 | D 2 | EPS 0.001 | LR 0.00010 | L -283.197 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2957 | F 2957 | G 985 | D 2 | EPS 0.001 | LR 0.00010 | L -283.197 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2958 | F 2958 | G 985 | D 2 | EPS 0.001 | LR 0.00010 | L -283.197 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2958 | F 2958 | G 986 | D 2 | EPS 0.001 | LR 0.00010 | L -284.162 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2959 | F 2959 | G 986 | D 2 | EPS 0.001 | LR 0.00010 | L -284.162 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2960 | F 2960 | G 986 | D 2 | EPS 0.001 | LR 0.00010 | L -284.162 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2961 | F 2961 | G 986 | D 2 | EPS 0.001 | LR 0.00010 | L -284.162 | R 660.000 | Avg L -0.285 | Avg R 0.680
U 2961 | F 2961 | G 987 | D 2 | EPS 0.001 | LR 0.00010 | L -284.128 | R 661.000 | Avg L -0.285 | Avg R 0.680
U 2962 | F 2962 | G 987 | D 2 | EPS 0.001 | LR 0.00010 | L -284.128 | R 661.000 | Avg L -0.285 | Avg R 0.680
U 2963 | F 2963 | G 987 | D 2 | EPS 0.001 | LR 0.00010 | L -284.128 | R 661.000 | Avg L -0.285 | Avg R 0.680
U 2964 | F 2964 | G 987 | D 2 | EPS 0.001 | LR 0.00010 | L -284.128 | R 661.000 | Avg L -0.285 | Avg R 0.680
