update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
10000,10000,666,1,0.993334,332.0,332,0.0332,0.4984984984984985,332.0,332,0.0332,0.498498498498
