main.py --seed 7 --lr 0.0001

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=37500, eps_start=1.0, frames=150000, games=500, gamma=0.99, log_interval=10000, lr=0.0001, model=None, save_interval=10000, seed=7)

Environments loaded

Training status loaded

U 10000 | F 10000 | G 3333 | D 1 | EPS 0.733 | L 420.896 | R 421.000 | Avg L 0.421 | Avg R 0.421
U 20000 | F 20000 | G 6666 | D 2 | EPS 0.467 | L 408.997 | R 409.000 | Avg L 0.409 | Avg R 0.409
U 30000 | F 30000 | G 10000 | D 3 | EPS 0.200 | L 478.028 | R 478.000 | Avg L 0.478 | Avg R 0.478
U 40000 | F 40000 | G 13333 | D 4 | EPS 0.001 | L 565.412 | R 566.000 | Avg L 0.565 | Avg R 0.566
U 50000 | F 50000 | G 16666 | D 6 | EPS 0.001 | L 348.547 | R 349.000 | Avg L 0.349 | Avg R 0.349
U 60000 | F 60000 | G 20000 | D 7 | EPS 0.001 | L 461.243 | R 462.000 | Avg L 0.461 | Avg R 0.462
U 70000 | F 70000 | G 23333 | D 8 | EPS 0.001 | L 460.971 | R 462.000 | Avg L 0.461 | Avg R 0.462
U 80000 | F 80000 | G 26666 | D 9 | EPS 0.001 | L 451.778 | R 453.000 | Avg L 0.452 | Avg R 0.453
U 90000 | F 90000 | G 30000 | D 11 | EPS 0.001 | L 441.576 | R 443.000 | Avg L 0.442 | Avg R 0.443
U 100000 | F 100000 | G 33333 | D 12 | EPS 0.001 | L 431.404 | R 433.000 | Avg L 0.431 | Avg R 0.433
U 110000 | F 110000 | G 36666 | D 13 | EPS 0.001 | L 462.406 | R 464.000 | Avg L 0.462 | Avg R 0.464
U 120000 | F 120000 | G 40000 | D 14 | EPS 0.001 | L 434.588 | R 437.000 | Avg L 0.435 | Avg R 0.437
U 130000 | F 130000 | G 43333 | D 16 | EPS 0.001 | L 470.572 | R 473.000 | Avg L 0.471 | Avg R 0.473
U 140000 | F 140000 | G 46666 | D 17 | EPS 0.001 | L 486.803 | R 489.000 | Avg L 0.487 | Avg R 0.489
U 150000 | F 150000 | G 50000 | D 18 | EPS 0.001 | L 437.188 | R 440.000 | Avg L 0.437 | Avg R 0.440
