main.py --seed 7

Namespace(algo='q-learning', convg=0.01, env='tokens-v0', frames=3000, games=500, log_interval=1, lr=0.01, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 498 | F 498 | G 33 | D 0 | EPS 0.337
U 499 | F 499 | G 33 | D 0 | EPS 0.336
U 500 | F 500 | G 33 | D 0 | EPS 0.335
U 501 | F 501 | G 33 | D 0 | EPS 0.333
U 502 | F 502 | G 33 | D 0 | EPS 0.332
U 503 | F 503 | G 33 | D 0 | EPS 0.331
U 504 | F 504 | G 33 | D 0 | EPS 0.329
U 505 | F 505 | G 33 | D 0 | EPS 0.328
U 506 | F 506 | G 33 | D 0 | EPS 0.327
U 507 | F 507 | G 33 | D 0 | EPS 0.325
U 508 | F 508 | G 33 | D 0 | EPS 0.324
U 509 | F 509 | G 33 | D 0 | EPS 0.323
U 510 | F 510 | G 34 | D 0 | EPS 0.321
U 511 | F 511 | G 34 | D 0 | EPS 0.320
U 512 | F 512 | G 34 | D 0 | EPS 0.319
U 513 | F 513 | G 34 | D 0 | EPS 0.317
U 514 | F 514 | G 34 | D 0 | EPS 0.316
U 515 | F 515 | G 34 | D 0 | EPS 0.315
U 516 | F 516 | G 34 | D 0 | EPS 0.313
U 517 | F 517 | G 34 | D 0 | EPS 0.312
U 518 | F 518 | G 34 | D 0 | EPS 0.311
U 519 | F 519 | G 34 | D 0 | EPS 0.309
U 520 | F 520 | G 34 | D 0 | EPS 0.308
U 521 | F 521 | G 34 | D 0 | EPS 0.307
U 522 | F 522 | G 34 | D 0 | EPS 0.305
U 523 | F 523 | G 34 | D 0 | EPS 0.304
U 524 | F 524 | G 34 | D 0 | EPS 0.303
U 525 | F 525 | G 35 | D 0 | EPS 0.301
U 526 | F 526 | G 35 | D 0 | EPS 0.300
U 527 | F 527 | G 35 | D 0 | EPS 0.299
U 528 | F 528 | G 35 | D 0 | EPS 0.297
U 529 | F 529 | G 35 | D 0 | EPS 0.296
U 530 | F 530 | G 35 | D 0 | EPS 0.295
U 531 | F 531 | G 35 | D 0 | EPS 0.293
U 532 | F 532 | G 35 | D 0 | EPS 0.292
U 533 | F 533 | G 35 | D 0 | EPS 0.291
U 534 | F 534 | G 35 | D 0 | EPS 0.289
U 535 | F 535 | G 35 | D 0 | EPS 0.288
U 536 | F 536 | G 35 | D 0 | EPS 0.287
U 537 | F 537 | G 35 | D 0 | EPS 0.285
U 538 | F 538 | G 35 | D 0 | EPS 0.284
U 539 | F 539 | G 35 | D 0 | EPS 0.283
U 540 | F 540 | G 36 | D 0 | EPS 0.281
U 541 | F 541 | G 36 | D 0 | EPS 0.280
U 542 | F 542 | G 36 | D 0 | EPS 0.279
U 543 | F 543 | G 36 | D 0 | EPS 0.277
U 544 | F 544 | G 36 | D 0 | EPS 0.276
U 545 | F 545 | G 36 | D 0 | EPS 0.275
U 546 | F 546 | G 36 | D 0 | EPS 0.273
U 547 | F 547 | G 36 | D 0 | EPS 0.272
U 548 | F 548 | G 36 | D 0 | EPS 0.271
U 549 | F 549 | G 36 | D 0 | EPS 0.269
U 550 | F 550 | G 36 | D 0 | EPS 0.268
U 551 | F 551 | G 36 | D 0 | EPS 0.267
U 552 | F 552 | G 36 | D 0 | EPS 0.265
U 553 | F 553 | G 36 | D 0 | EPS 0.264
U 554 | F 554 | G 36 | D 0 | EPS 0.263
U 555 | F 555 | G 37 | D 0 | EPS 0.261
U 556 | F 556 | G 37 | D 0 | EPS 0.260
U 557 | F 557 | G 37 | D 0 | EPS 0.259
U 558 | F 558 | G 37 | D 0 | EPS 0.257
U 559 | F 559 | G 37 | D 0 | EPS 0.256
U 560 | F 560 | G 37 | D 0 | EPS 0.255
U 561 | F 561 | G 37 | D 0 | EPS 0.253
U 562 | F 562 | G 37 | D 0 | EPS 0.252
U 563 | F 563 | G 37 | D 0 | EPS 0.251
U 564 | F 564 | G 37 | D 0 | EPS 0.249
U 565 | F 565 | G 37 | D 0 | EPS 0.248
U 566 | F 566 | G 37 | D 0 | EPS 0.247
U 567 | F 567 | G 37 | D 0 | EPS 0.245
U 568 | F 568 | G 37 | D 0 | EPS 0.244
U 569 | F 569 | G 37 | D 0 | EPS 0.243
U 570 | F 570 | G 38 | D 0 | EPS 0.241
U 571 | F 571 | G 38 | D 0 | EPS 0.240
U 572 | F 572 | G 38 | D 0 | EPS 0.239
U 573 | F 573 | G 38 | D 0 | EPS 0.237
U 574 | F 574 | G 38 | D 0 | EPS 0.236
U 575 | F 575 | G 38 | D 0 | EPS 0.235
U 576 | F 576 | G 38 | D 0 | EPS 0.233
U 577 | F 577 | G 38 | D 0 | EPS 0.232
U 578 | F 578 | G 38 | D 0 | EPS 0.231
U 579 | F 579 | G 38 | D 0 | EPS 0.229
U 580 | F 580 | G 38 | D 0 | EPS 0.228
U 581 | F 581 | G 38 | D 0 | EPS 0.227
U 582 | F 582 | G 38 | D 0 | EPS 0.225
U 583 | F 583 | G 38 | D 0 | EPS 0.224
U 584 | F 584 | G 38 | D 0 | EPS 0.223
U 585 | F 585 | G 39 | D 0 | EPS 0.221
U 586 | F 586 | G 39 | D 0 | EPS 0.220
U 587 | F 587 | G 39 | D 0 | EPS 0.219
U 588 | F 588 | G 39 | D 0 | EPS 0.217
U 589 | F 589 | G 39 | D 0 | EPS 0.216
U 590 | F 590 | G 39 | D 0 | EPS 0.215
U 591 | F 591 | G 39 | D 0 | EPS 0.213
U 592 | F 592 | G 39 | D 0 | EPS 0.212
U 593 | F 593 | G 39 | D 0 | EPS 0.211
U 594 | F 594 | G 39 | D 0 | EPS 0.209
U 595 | F 595 | G 39 | D 0 | EPS 0.208
U 596 | F 596 | G 39 | D 0 | EPS 0.207
U 597 | F 597 | G 39 | D 0 | EPS 0.205
U 598 | F 598 | G 39 | D 0 | EPS 0.204
U 599 | F 599 | G 39 | D 0 | EPS 0.203
U 600 | F 600 | G 40 | D 0 | EPS 0.201
U 601 | F 601 | G 40 | D 0 | EPS 0.200
U 602 | F 602 | G 40 | D 0 | EPS 0.199
U 603 | F 603 | G 40 | D 0 | EPS 0.197
U 604 | F 604 | G 40 | D 0 | EPS 0.196
U 605 | F 605 | G 40 | D 0 | EPS 0.195
U 606 | F 606 | G 40 | D 0 | EPS 0.193
U 607 | F 607 | G 40 | D 0 | EPS 0.192
U 608 | F 608 | G 40 | D 0 | EPS 0.191
U 609 | F 609 | G 40 | D 0 | EPS 0.189
U 610 | F 610 | G 40 | D 0 | EPS 0.188
U 611 | F 611 | G 40 | D 0 | EPS 0.187
U 612 | F 612 | G 40 | D 0 | EPS 0.185
U 613 | F 613 | G 40 | D 0 | EPS 0.184
U 614 | F 614 | G 40 | D 0 | EPS 0.183
U 615 | F 615 | G 41 | D 0 | EPS 0.181
U 616 | F 616 | G 41 | D 0 | EPS 0.180
U 617 | F 617 | G 41 | D 0 | EPS 0.179
U 618 | F 618 | G 41 | D 0 | EPS 0.177
U 619 | F 619 | G 41 | D 0 | EPS 0.176
U 620 | F 620 | G 41 | D 0 | EPS 0.175
U 621 | F 621 | G 41 | D 0 | EPS 0.173
U 622 | F 622 | G 41 | D 0 | EPS 0.172
U 623 | F 623 | G 41 | D 0 | EPS 0.171
U 624 | F 624 | G 41 | D 0 | EPS 0.169
U 625 | F 625 | G 41 | D 0 | EPS 0.168
U 626 | F 626 | G 41 | D 0 | EPS 0.167
U 627 | F 627 | G 41 | D 0 | EPS 0.165
U 628 | F 628 | G 41 | D 0 | EPS 0.164
U 629 | F 629 | G 41 | D 0 | EPS 0.163
U 630 | F 630 | G 42 | D 0 | EPS 0.161
U 631 | F 631 | G 42 | D 0 | EPS 0.160
U 632 | F 632 | G 42 | D 0 | EPS 0.159
U 633 | F 633 | G 42 | D 0 | EPS 0.157
U 634 | F 634 | G 42 | D 0 | EPS 0.156
U 635 | F 635 | G 42 | D 0 | EPS 0.155
U 636 | F 636 | G 42 | D 0 | EPS 0.153
U 637 | F 637 | G 42 | D 0 | EPS 0.152
U 638 | F 638 | G 42 | D 0 | EPS 0.151
U 639 | F 639 | G 42 | D 0 | EPS 0.149
U 640 | F 640 | G 42 | D 0 | EPS 0.148
U 641 | F 641 | G 42 | D 0 | EPS 0.147
U 642 | F 642 | G 42 | D 0 | EPS 0.145
U 643 | F 643 | G 42 | D 0 | EPS 0.144
U 644 | F 644 | G 42 | D 0 | EPS 0.143
U 645 | F 645 | G 43 | D 0 | EPS 0.141
U 646 | F 646 | G 43 | D 0 | EPS 0.140
U 647 | F 647 | G 43 | D 0 | EPS 0.139
U 648 | F 648 | G 43 | D 0 | EPS 0.137
U 649 | F 649 | G 43 | D 0 | EPS 0.136
U 650 | F 650 | G 43 | D 0 | EPS 0.135
U 651 | F 651 | G 43 | D 0 | EPS 0.133
U 652 | F 652 | G 43 | D 0 | EPS 0.132
U 653 | F 653 | G 43 | D 0 | EPS 0.131
U 654 | F 654 | G 43 | D 0 | EPS 0.129
U 655 | F 655 | G 43 | D 0 | EPS 0.128
U 656 | F 656 | G 43 | D 0 | EPS 0.127
U 657 | F 657 | G 43 | D 0 | EPS 0.125
U 658 | F 658 | G 43 | D 0 | EPS 0.124
U 659 | F 659 | G 43 | D 0 | EPS 0.123
U 660 | F 660 | G 44 | D 0 | EPS 0.121
U 661 | F 661 | G 44 | D 0 | EPS 0.120
U 662 | F 662 | G 44 | D 0 | EPS 0.119
U 663 | F 663 | G 44 | D 0 | EPS 0.117
U 664 | F 664 | G 44 | D 0 | EPS 0.116
U 665 | F 665 | G 44 | D 0 | EPS 0.115
U 666 | F 666 | G 44 | D 0 | EPS 0.113
U 667 | F 667 | G 44 | D 0 | EPS 0.112
U 668 | F 668 | G 44 | D 0 | EPS 0.111
U 669 | F 669 | G 44 | D 0 | EPS 0.109
U 670 | F 670 | G 44 | D 0 | EPS 0.108
U 671 | F 671 | G 44 | D 0 | EPS 0.107
U 672 | F 672 | G 44 | D 0 | EPS 0.105
U 673 | F 673 | G 44 | D 0 | EPS 0.104
U 674 | F 674 | G 44 | D 0 | EPS 0.103
U 675 | F 675 | G 45 | D 0 | EPS 0.101
U 676 | F 676 | G 45 | D 0 | EPS 0.100
U 677 | F 677 | G 45 | D 0 | EPS 0.099
U 678 | F 678 | G 45 | D 0 | EPS 0.097
U 679 | F 679 | G 45 | D 0 | EPS 0.096
U 680 | F 680 | G 45 | D 0 | EPS 0.095
U 681 | F 681 | G 45 | D 0 | EPS 0.093
U 682 | F 682 | G 45 | D 0 | EPS 0.092
U 683 | F 683 | G 45 | D 0 | EPS 0.091
U 684 | F 684 | G 45 | D 0 | EPS 0.089
U 685 | F 685 | G 45 | D 0 | EPS 0.088
U 686 | F 686 | G 45 | D 0 | EPS 0.087
U 687 | F 687 | G 45 | D 0 | EPS 0.085
U 688 | F 688 | G 45 | D 0 | EPS 0.084
U 689 | F 689 | G 45 | D 0 | EPS 0.083
U 690 | F 690 | G 46 | D 0 | EPS 0.081
U 691 | F 691 | G 46 | D 0 | EPS 0.080
U 692 | F 692 | G 46 | D 0 | EPS 0.079
U 693 | F 693 | G 46 | D 0 | EPS 0.077
U 694 | F 694 | G 46 | D 0 | EPS 0.076
U 695 | F 695 | G 46 | D 0 | EPS 0.075
U 696 | F 696 | G 46 | D 0 | EPS 0.073
U 697 | F 697 | G 46 | D 0 | EPS 0.072
U 698 | F 698 | G 46 | D 0 | EPS 0.071
U 699 | F 699 | G 46 | D 0 | EPS 0.069
U 700 | F 700 | G 46 | D 0 | EPS 0.068
U 701 | F 701 | G 46 | D 0 | EPS 0.067
U 702 | F 702 | G 46 | D 0 | EPS 0.065
U 703 | F 703 | G 46 | D 0 | EPS 0.064
U 704 | F 704 | G 46 | D 0 | EPS 0.063
U 705 | F 705 | G 47 | D 0 | EPS 0.061
U 706 | F 706 | G 47 | D 0 | EPS 0.060
U 707 | F 707 | G 47 | D 0 | EPS 0.059
U 708 | F 708 | G 47 | D 0 | EPS 0.057
U 709 | F 709 | G 47 | D 0 | EPS 0.056
U 710 | F 710 | G 47 | D 0 | EPS 0.055
U 711 | F 711 | G 47 | D 0 | EPS 0.053
U 712 | F 712 | G 47 | D 0 | EPS 0.052
U 713 | F 713 | G 47 | D 0 | EPS 0.051
U 714 | F 714 | G 47 | D 0 | EPS 0.049
U 715 | F 715 | G 47 | D 0 | EPS 0.048
U 716 | F 716 | G 47 | D 0 | EPS 0.047
U 717 | F 717 | G 47 | D 0 | EPS 0.045
U 718 | F 718 | G 47 | D 0 | EPS 0.044
U 719 | F 719 | G 47 | D 0 | EPS 0.043
U 720 | F 720 | G 48 | D 0 | EPS 0.041
U 721 | F 721 | G 48 | D 0 | EPS 0.040
U 722 | F 722 | G 48 | D 0 | EPS 0.039
U 723 | F 723 | G 48 | D 0 | EPS 0.037
U 724 | F 724 | G 48 | D 0 | EPS 0.036
U 725 | F 725 | G 48 | D 0 | EPS 0.035
U 726 | F 726 | G 48 | D 0 | EPS 0.033
U 727 | F 727 | G 48 | D 0 | EPS 0.032
U 728 | F 728 | G 48 | D 0 | EPS 0.031
U 729 | F 729 | G 48 | D 0 | EPS 0.029
U 730 | F 730 | G 48 | D 0 | EPS 0.028
U 731 | F 731 | G 48 | D 0 | EPS 0.027
U 732 | F 732 | G 48 | D 0 | EPS 0.025
U 733 | F 733 | G 48 | D 0 | EPS 0.024
U 734 | F 734 | G 48 | D 0 | EPS 0.023
U 735 | F 735 | G 49 | D 0 | EPS 0.021
U 736 | F 736 | G 49 | D 0 | EPS 0.020
U 737 | F 737 | G 49 | D 0 | EPS 0.019
U 738 | F 738 | G 49 | D 0 | EPS 0.017
U 739 | F 739 | G 49 | D 0 | EPS 0.016
U 740 | F 740 | G 49 | D 0 | EPS 0.015
U 741 | F 741 | G 49 | D 0 | EPS 0.013
U 742 | F 742 | G 49 | D 0 | EPS 0.012
U 743 | F 743 | G 49 | D 0 | EPS 0.011
U 744 | F 744 | G 49 | D 0 | EPS 0.010
U 745 | F 745 | G 49 | D 0 | EPS 0.010
U 746 | F 746 | G 49 | D 0 | EPS 0.010
U 747 | F 747 | G 49 | D 0 | EPS 0.010
U 748 | F 748 | G 49 | D 0 | EPS 0.010
U 749 | F 749 | G 49 | D 0 | EPS 0.010
U 750 | F 750 | G 50 | D 0 | EPS 0.010
U 751 | F 751 | G 50 | D 0 | EPS 0.010
U 752 | F 752 | G 50 | D 0 | EPS 0.010
U 753 | F 753 | G 50 | D 0 | EPS 0.010
U 754 | F 754 | G 50 | D 0 | EPS 0.010
U 755 | F 755 | G 50 | D 0 | EPS 0.010
U 756 | F 756 | G 50 | D 0 | EPS 0.010
U 757 | F 757 | G 50 | D 0 | EPS 0.010
U 758 | F 758 | G 50 | D 0 | EPS 0.010
U 759 | F 759 | G 50 | D 0 | EPS 0.010
U 760 | F 760 | G 50 | D 0 | EPS 0.010
U 761 | F 761 | G 50 | D 0 | EPS 0.010
U 762 | F 762 | G 50 | D 0 | EPS 0.010
U 763 | F 763 | G 50 | D 0 | EPS 0.010
U 764 | F 764 | G 50 | D 0 | EPS 0.010
U 765 | F 765 | G 51 | D 0 | EPS 0.010
U 766 | F 766 | G 51 | D 0 | EPS 0.010
U 767 | F 767 | G 51 | D 0 | EPS 0.010
U 768 | F 768 | G 51 | D 0 | EPS 0.010
U 769 | F 769 | G 51 | D 0 | EPS 0.010
U 770 | F 770 | G 51 | D 0 | EPS 0.010
U 771 | F 771 | G 51 | D 0 | EPS 0.010
U 772 | F 772 | G 51 | D 0 | EPS 0.010
U 773 | F 773 | G 51 | D 0 | EPS 0.010
U 774 | F 774 | G 51 | D 0 | EPS 0.010
U 775 | F 775 | G 51 | D 0 | EPS 0.010
U 776 | F 776 | G 51 | D 0 | EPS 0.010
U 777 | F 777 | G 51 | D 0 | EPS 0.010
U 778 | F 778 | G 51 | D 0 | EPS 0.010
U 779 | F 779 | G 51 | D 0 | EPS 0.010
U 780 | F 780 | G 52 | D 0 | EPS 0.010
U 781 | F 781 | G 52 | D 0 | EPS 0.010
U 782 | F 782 | G 52 | D 0 | EPS 0.010
U 783 | F 783 | G 52 | D 0 | EPS 0.010
U 784 | F 784 | G 52 | D 0 | EPS 0.010
U 785 | F 785 | G 52 | D 0 | EPS 0.010
U 786 | F 786 | G 52 | D 0 | EPS 0.010
U 787 | F 787 | G 52 | D 0 | EPS 0.010
U 788 | F 788 | G 52 | D 0 | EPS 0.010
U 789 | F 789 | G 52 | D 0 | EPS 0.010
U 790 | F 790 | G 52 | D 0 | EPS 0.010
U 791 | F 791 | G 52 | D 0 | EPS 0.010
U 792 | F 792 | G 52 | D 0 | EPS 0.010
U 793 | F 793 | G 52 | D 0 | EPS 0.010
U 794 | F 794 | G 52 | D 0 | EPS 0.010
U 795 | F 795 | G 53 | D 0 | EPS 0.010
U 796 | F 796 | G 53 | D 0 | EPS 0.010
U 797 | F 797 | G 53 | D 0 | EPS 0.010
U 798 | F 798 | G 53 | D 0 | EPS 0.010
U 799 | F 799 | G 53 | D 0 | EPS 0.010
U 800 | F 800 | G 53 | D 0 | EPS 0.010
U 801 | F 801 | G 53 | D 0 | EPS 0.010
U 802 | F 802 | G 53 | D 0 | EPS 0.010
U 803 | F 803 | G 53 | D 0 | EPS 0.010
U 804 | F 804 | G 53 | D 0 | EPS 0.010
U 805 | F 805 | G 53 | D 0 | EPS 0.010
U 806 | F 806 | G 53 | D 0 | EPS 0.010
U 807 | F 807 | G 53 | D 0 | EPS 0.010
U 808 | F 808 | G 53 | D 0 | EPS 0.010
U 809 | F 809 | G 53 | D 0 | EPS 0.010
U 810 | F 810 | G 54 | D 0 | EPS 0.010
U 811 | F 811 | G 54 | D 0 | EPS 0.010
U 812 | F 812 | G 54 | D 0 | EPS 0.010
U 813 | F 813 | G 54 | D 0 | EPS 0.010
U 814 | F 814 | G 54 | D 0 | EPS 0.010
U 815 | F 815 | G 54 | D 0 | EPS 0.010
U 816 | F 816 | G 54 | D 0 | EPS 0.010
U 817 | F 817 | G 54 | D 0 | EPS 0.010
U 818 | F 818 | G 54 | D 0 | EPS 0.010
U 819 | F 819 | G 54 | D 0 | EPS 0.010
U 820 | F 820 | G 54 | D 0 | EPS 0.010
U 821 | F 821 | G 54 | D 0 | EPS 0.010
U 822 | F 822 | G 54 | D 0 | EPS 0.010
U 823 | F 823 | G 54 | D 0 | EPS 0.010
U 824 | F 824 | G 54 | D 0 | EPS 0.010
U 825 | F 825 | G 55 | D 0 | EPS 0.010
U 826 | F 826 | G 55 | D 0 | EPS 0.010
U 827 | F 827 | G 55 | D 0 | EPS 0.010
U 828 | F 828 | G 55 | D 0 | EPS 0.010
U 829 | F 829 | G 55 | D 0 | EPS 0.010
U 830 | F 830 | G 55 | D 0 | EPS 0.010
U 831 | F 831 | G 55 | D 0 | EPS 0.010
U 832 | F 832 | G 55 | D 0 | EPS 0.010
U 833 | F 833 | G 55 | D 0 | EPS 0.010
U 834 | F 834 | G 55 | D 0 | EPS 0.010
U 835 | F 835 | G 55 | D 0 | EPS 0.010
U 836 | F 836 | G 55 | D 0 | EPS 0.010
U 837 | F 837 | G 55 | D 0 | EPS 0.010
U 838 | F 838 | G 55 | D 0 | EPS 0.010
U 839 | F 839 | G 55 | D 0 | EPS 0.010
U 840 | F 840 | G 56 | D 0 | EPS 0.010
U 841 | F 841 | G 56 | D 0 | EPS 0.010
U 842 | F 842 | G 56 | D 0 | EPS 0.010
U 843 | F 843 | G 56 | D 0 | EPS 0.010
U 844 | F 844 | G 56 | D 0 | EPS 0.010
U 845 | F 845 | G 56 | D 0 | EPS 0.010
U 846 | F 846 | G 56 | D 0 | EPS 0.010
U 847 | F 847 | G 56 | D 0 | EPS 0.010
U 848 | F 848 | G 56 | D 0 | EPS 0.010
U 849 | F 849 | G 56 | D 0 | EPS 0.010
U 850 | F 850 | G 56 | D 0 | EPS 0.010
U 851 | F 851 | G 56 | D 0 | EPS 0.010
U 852 | F 852 | G 56 | D 0 | EPS 0.010
U 853 | F 853 | G 56 | D 0 | EPS 0.010
U 854 | F 854 | G 56 | D 0 | EPS 0.010
U 855 | F 855 | G 57 | D 0 | EPS 0.010
U 856 | F 856 | G 57 | D 0 | EPS 0.010
U 857 | F 857 | G 57 | D 0 | EPS 0.010
U 858 | F 858 | G 57 | D 0 | EPS 0.010
U 859 | F 859 | G 57 | D 0 | EPS 0.010
U 860 | F 860 | G 57 | D 0 | EPS 0.010
U 861 | F 861 | G 57 | D 0 | EPS 0.010
U 862 | F 862 | G 57 | D 0 | EPS 0.010
U 863 | F 863 | G 57 | D 0 | EPS 0.010
U 864 | F 864 | G 57 | D 0 | EPS 0.010
U 865 | F 865 | G 57 | D 0 | EPS 0.010
U 866 | F 866 | G 57 | D 0 | EPS 0.010
U 867 | F 867 | G 57 | D 0 | EPS 0.010
U 868 | F 868 | G 57 | D 0 | EPS 0.010
U 869 | F 869 | G 57 | D 0 | EPS 0.010
U 870 | F 870 | G 58 | D 0 | EPS 0.010
U 871 | F 871 | G 58 | D 0 | EPS 0.010
U 872 | F 872 | G 58 | D 0 | EPS 0.010
U 873 | F 873 | G 58 | D 0 | EPS 0.010
U 874 | F 874 | G 58 | D 0 | EPS 0.010
U 875 | F 875 | G 58 | D 0 | EPS 0.010
U 876 | F 876 | G 58 | D 0 | EPS 0.010
U 877 | F 877 | G 58 | D 0 | EPS 0.010
U 878 | F 878 | G 58 | D 0 | EPS 0.010
U 879 | F 879 | G 58 | D 0 | EPS 0.010
U 880 | F 880 | G 58 | D 0 | EPS 0.010
U 881 | F 881 | G 58 | D 0 | EPS 0.010
U 882 | F 882 | G 58 | D 0 | EPS 0.010
U 883 | F 883 | G 58 | D 0 | EPS 0.010
U 884 | F 884 | G 58 | D 0 | EPS 0.010
U 885 | F 885 | G 59 | D 0 | EPS 0.010
U 886 | F 886 | G 59 | D 0 | EPS 0.010
U 887 | F 887 | G 59 | D 0 | EPS 0.010
U 888 | F 888 | G 59 | D 0 | EPS 0.010
U 889 | F 889 | G 59 | D 0 | EPS 0.010
U 890 | F 890 | G 59 | D 0 | EPS 0.010
U 891 | F 891 | G 59 | D 0 | EPS 0.010
U 892 | F 892 | G 59 | D 0 | EPS 0.010
U 893 | F 893 | G 59 | D 0 | EPS 0.010
U 894 | F 894 | G 59 | D 0 | EPS 0.010
U 895 | F 895 | G 59 | D 0 | EPS 0.010
U 896 | F 896 | G 59 | D 0 | EPS 0.010
U 897 | F 897 | G 59 | D 0 | EPS 0.010
U 898 | F 898 | G 59 | D 0 | EPS 0.010
U 899 | F 899 | G 59 | D 0 | EPS 0.010
U 900 | F 900 | G 60 | D 0 | EPS 0.010
U 901 | F 901 | G 60 | D 0 | EPS 0.010
U 902 | F 902 | G 60 | D 0 | EPS 0.010
U 903 | F 903 | G 60 | D 0 | EPS 0.010
U 904 | F 904 | G 60 | D 0 | EPS 0.010
U 905 | F 905 | G 60 | D 0 | EPS 0.010
U 906 | F 906 | G 60 | D 0 | EPS 0.010
U 907 | F 907 | G 60 | D 0 | EPS 0.010
U 908 | F 908 | G 60 | D 0 | EPS 0.010
U 909 | F 909 | G 60 | D 0 | EPS 0.010
U 910 | F 910 | G 60 | D 0 | EPS 0.010
U 911 | F 911 | G 60 | D 0 | EPS 0.010
U 912 | F 912 | G 60 | D 0 | EPS 0.010
U 913 | F 913 | G 60 | D 0 | EPS 0.010
U 914 | F 914 | G 60 | D 0 | EPS 0.010
U 915 | F 915 | G 61 | D 0 | EPS 0.010
U 916 | F 916 | G 61 | D 0 | EPS 0.010
U 917 | F 917 | G 61 | D 0 | EPS 0.010
U 918 | F 918 | G 61 | D 0 | EPS 0.010
U 919 | F 919 | G 61 | D 0 | EPS 0.010
U 920 | F 920 | G 61 | D 0 | EPS 0.010
U 921 | F 921 | G 61 | D 0 | EPS 0.010
U 922 | F 922 | G 61 | D 0 | EPS 0.010
U 923 | F 923 | G 61 | D 0 | EPS 0.010
U 924 | F 924 | G 61 | D 0 | EPS 0.010
U 925 | F 925 | G 61 | D 0 | EPS 0.010
U 926 | F 926 | G 61 | D 0 | EPS 0.010
U 927 | F 927 | G 61 | D 0 | EPS 0.010
U 928 | F 928 | G 61 | D 0 | EPS 0.010
U 929 | F 929 | G 61 | D 0 | EPS 0.010
U 930 | F 930 | G 62 | D 0 | EPS 0.010
U 931 | F 931 | G 62 | D 0 | EPS 0.010
U 932 | F 932 | G 62 | D 0 | EPS 0.010
U 933 | F 933 | G 62 | D 0 | EPS 0.010
U 934 | F 934 | G 62 | D 0 | EPS 0.010
U 935 | F 935 | G 62 | D 0 | EPS 0.010
U 936 | F 936 | G 62 | D 0 | EPS 0.010
U 937 | F 937 | G 62 | D 0 | EPS 0.010
U 938 | F 938 | G 62 | D 0 | EPS 0.010
U 939 | F 939 | G 62 | D 0 | EPS 0.010
U 940 | F 940 | G 62 | D 0 | EPS 0.010
U 941 | F 941 | G 62 | D 0 | EPS 0.010
U 942 | F 942 | G 62 | D 0 | EPS 0.010
U 943 | F 943 | G 62 | D 0 | EPS 0.010
U 944 | F 944 | G 62 | D 0 | EPS 0.010
U 945 | F 945 | G 63 | D 0 | EPS 0.010
U 946 | F 946 | G 63 | D 0 | EPS 0.010
U 947 | F 947 | G 63 | D 0 | EPS 0.010
U 948 | F 948 | G 63 | D 0 | EPS 0.010
U 949 | F 949 | G 63 | D 0 | EPS 0.010
U 950 | F 950 | G 63 | D 0 | EPS 0.010
U 951 | F 951 | G 63 | D 0 | EPS 0.010
U 952 | F 952 | G 63 | D 0 | EPS 0.010
U 953 | F 953 | G 63 | D 0 | EPS 0.010
U 954 | F 954 | G 63 | D 0 | EPS 0.010
U 955 | F 955 | G 63 | D 0 | EPS 0.010
U 956 | F 956 | G 63 | D 0 | EPS 0.010
U 957 | F 957 | G 63 | D 0 | EPS 0.010
U 958 | F 958 | G 63 | D 0 | EPS 0.010
U 959 | F 959 | G 63 | D 0 | EPS 0.010
U 960 | F 960 | G 64 | D 0 | EPS 0.010
U 961 | F 961 | G 64 | D 0 | EPS 0.010
U 962 | F 962 | G 64 | D 0 | EPS 0.010
U 963 | F 963 | G 64 | D 0 | EPS 0.010
U 964 | F 964 | G 64 | D 0 | EPS 0.010
U 965 | F 965 | G 64 | D 0 | EPS 0.010
U 966 | F 966 | G 64 | D 0 | EPS 0.010
U 967 | F 967 | G 64 | D 0 | EPS 0.010
U 968 | F 968 | G 64 | D 0 | EPS 0.010
U 969 | F 969 | G 64 | D 0 | EPS 0.010
U 970 | F 970 | G 64 | D 0 | EPS 0.010
U 971 | F 971 | G 64 | D 0 | EPS 0.010
U 972 | F 972 | G 64 | D 0 | EPS 0.010
U 973 | F 973 | G 64 | D 0 | EPS 0.010
U 974 | F 974 | G 64 | D 0 | EPS 0.010
U 975 | F 975 | G 65 | D 0 | EPS 0.010
U 976 | F 976 | G 65 | D 0 | EPS 0.010
U 977 | F 977 | G 65 | D 0 | EPS 0.010
U 978 | F 978 | G 65 | D 0 | EPS 0.010
U 979 | F 979 | G 65 | D 0 | EPS 0.010
U 980 | F 980 | G 65 | D 0 | EPS 0.010
U 981 | F 981 | G 65 | D 0 | EPS 0.010
U 982 | F 982 | G 65 | D 0 | EPS 0.010
U 983 | F 983 | G 65 | D 0 | EPS 0.010
U 984 | F 984 | G 65 | D 0 | EPS 0.010
U 985 | F 985 | G 65 | D 0 | EPS 0.010
U 986 | F 986 | G 65 | D 0 | EPS 0.010
U 987 | F 987 | G 65 | D 0 | EPS 0.010
U 988 | F 988 | G 65 | D 0 | EPS 0.010
U 989 | F 989 | G 65 | D 0 | EPS 0.010
U 990 | F 990 | G 66 | D 0 | EPS 0.010
U 991 | F 991 | G 66 | D 0 | EPS 0.010
U 992 | F 992 | G 66 | D 0 | EPS 0.010
U 993 | F 993 | G 66 | D 0 | EPS 0.010
